"subject","mode","pretty_condition","question","score"
"J100R","asynch","arrow",7,-4.5
"J100R","asynch","arrow",8,-5.5
"J100R","asynch","arrow",9,-6.5
"J100R","asynch","arrow",10,-7.5
"J100R","asynch","arrow",11,-8.5
"J100R","asynch","arrow",12,-9.5
"J100R","asynch","arrow",13,-10.5
"4R2H3","asynch","arrow",1,-1
"4R2H3","asynch","arrow",2,-2
"4R2H3","asynch","arrow",3,-3
"4R2H3","asynch","arrow",4,-3.5
"4R2H3","asynch","arrow",5,-2.5
"4R2H3","asynch","arrow",6,-3.5
"4R2H3","asynch","arrow",7,-4
"4R2H3","asynch","arrow",8,-3
"4R2H3","asynch","arrow",9,-4
"4R2H3","asynch","arrow",10,-4
"4R2H3","asynch","arrow",11,-4
"4R2H3","asynch","arrow",12,-3
"4R2H3","asynch","arrow",13,-4
"THE8C","asynch","arrow",1,-1
"THE8C","asynch","arrow",2,-2
"THE8C","asynch","arrow",3,-1
"THE8C","asynch","arrow",4,0
"THE8C","asynch","arrow",5,1
"THE8C","asynch","arrow",6,2
"THE8C","asynch","arrow",7,1.5
"THE8C","asynch","arrow",8,2.5
"THE8C","asynch","arrow",9,3.5
"THE8C","asynch","arrow",10,4.5
"THE8C","asynch","arrow",11,5.5
"THE8C","asynch","arrow",12,6.5
"THE8C","asynch","arrow",13,7.5
"CL5EN","asynch","arrow",1,-1
"CL5EN","asynch","arrow",2,-2
"CL5EN","asynch","arrow",3,-1.5
"CL5EN","asynch","arrow",4,-0.5
"CL5EN","asynch","arrow",5,-1
"CL5EN","asynch","arrow",6,0
"CL5EN","asynch","arrow",7,-0.5
"CL5EN","asynch","arrow",8,0.5
"CL5EN","asynch","arrow",9,1.5
"CL5EN","asynch","arrow",10,1.5
"CL5EN","asynch","arrow",11,2.5
"CL5EN","asynch","arrow",12,2.5
"CL5EN","asynch","arrow",13,3.5
"RAV2R","asynch","arrow",1,-1
"RAV2R","asynch","arrow",2,-2
"RAV2R","asynch","arrow",3,-2
"RAV2R","asynch","arrow",4,-3
"RAV2R","asynch","arrow",5,-3.5
"RAV2R","asynch","arrow",6,-4.5
"RAV2R","asynch","arrow",7,-5.5
"RAV2R","asynch","arrow",8,-4.5
"RAV2R","asynch","arrow",9,-5.5
"RAV2R","asynch","arrow",10,-6.5
"RAV2R","asynch","arrow",11,-7.5
"RAV2R","asynch","arrow",12,-8
"RAV2R","asynch","arrow",13,-9
"D18Z4","asynch","arrow",1,-1
"D18Z4","asynch","arrow",2,-2
"D18Z4","asynch","arrow",3,-3
"D18Z4","asynch","arrow",4,-4
"D18Z4","asynch","arrow",5,-5
"D18Z4","asynch","arrow",6,-6
"D18Z4","asynch","arrow",7,-7
"D18Z4","asynch","arrow",8,-7
"D18Z4","asynch","arrow",9,-8
"D18Z4","asynch","arrow",10,-9
"D18Z4","asynch","arrow",11,-10
"D18Z4","asynch","arrow",12,-11
"D18Z4","asynch","arrow",13,-12
"HJ73Z","asynch","arrow",1,-1
"HJ73Z","asynch","arrow",2,-2
"HJ73Z","asynch","arrow",3,-3
"HJ73Z","asynch","arrow",4,-4
"HJ73Z","asynch","arrow",5,-5
"HJ73Z","asynch","arrow",6,-6
"HJ73Z","asynch","arrow",7,-7
"HJ73Z","asynch","arrow",8,-8
"HJ73Z","asynch","arrow",9,-9
"HJ73Z","asynch","arrow",10,-10
"HJ73Z","asynch","arrow",11,-11
"HJ73Z","asynch","arrow",12,-12
"HJ73Z","asynch","arrow",13,-13
"66SXG","asynch","arrow",1,-1
"66SXG","asynch","arrow",2,-2
"66SXG","asynch","arrow",3,-3
"66SXG","asynch","arrow",4,-4
"66SXG","asynch","arrow",5,-4.5
"66SXG","asynch","arrow",6,-5.5
"66SXG","asynch","arrow",7,-6.5
"66SXG","asynch","arrow",8,-7.5
"66SXG","asynch","arrow",9,-8.5
"66SXG","asynch","arrow",10,-9.5
"66SXG","asynch","arrow",11,-10.5
"66SXG","asynch","arrow",12,-11.5
"66SXG","asynch","arrow",13,-12.5
"U82D6","asynch","arrow",1,-0.5
"U82D6","asynch","arrow",2,-1.5
"U82D6","asynch","arrow",3,-2
"U82D6","asynch","arrow",4,-1
"U82D6","asynch","arrow",5,-1.5
"U82D6","asynch","arrow",6,-0.5
"U82D6","asynch","arrow",7,0.5
"U82D6","asynch","arrow",8,0.5
"U82D6","asynch","arrow",9,1.5
"U82D6","asynch","arrow",10,2.5
"U82D6","asynch","arrow",11,3.5
"U82D6","asynch","arrow",12,4.5
"U82D6","asynch","arrow",13,5.5
"SRLPH","asynch","arrow",1,-1
"SRLPH","asynch","arrow",2,-2
"SRLPH","asynch","arrow",3,-3
"SRLPH","asynch","arrow",4,-4
"SRLPH","asynch","arrow",5,-4.5
"SRLPH","asynch","arrow",6,-5.5
"SRLPH","asynch","arrow",7,-6.5
"SRLPH","asynch","arrow",8,-7.5
"SRLPH","asynch","arrow",9,-8.5
"SRLPH","asynch","arrow",10,-9.5
"SRLPH","asynch","arrow",11,-10.5
"SRLPH","asynch","arrow",12,-11.5
"SRLPH","asynch","arrow",13,-12.5
"E6WKX","asynch","cross",1,-1
"E6WKX","asynch","cross",2,-2
"E6WKX","asynch","cross",3,-2.5
"E6WKX","asynch","cross",4,-3
"E6WKX","asynch","cross",5,-2
"E6WKX","asynch","cross",6,-3
"E6WKX","asynch","cross",7,-3.5
"E6WKX","asynch","cross",8,-4
"E6WKX","asynch","cross",9,-5
"E6WKX","asynch","cross",10,-6
"E6WKX","asynch","cross",11,-6.5
"E6WKX","asynch","cross",12,-6.5
"E6WKX","asynch","cross",13,-5.5
"4EOL2","asynch","arrow",1,-1
"4EOL2","asynch","arrow",2,-2
"4EOL2","asynch","arrow",3,-2.5
"4EOL2","asynch","arrow",4,-3
"4EOL2","asynch","arrow",5,-2
"4EOL2","asynch","arrow",6,-3
"4EOL2","asynch","arrow",7,-3.5
"4EOL2","asynch","arrow",8,-3
"4EOL2","asynch","arrow",9,-4
"4EOL2","asynch","arrow",10,-5
"4EOL2","asynch","arrow",11,-5.5
"4EOL2","asynch","arrow",12,-6
"4EOL2","asynch","arrow",13,-5
"ZLES9","asynch","arrow",1,-1
"ZLES9","asynch","arrow",2,-2
"ZLES9","asynch","arrow",3,-2
"ZLES9","asynch","arrow",4,-2.5
"ZLES9","asynch","arrow",5,-1.5
"ZLES9","asynch","arrow",6,-2.5
"ZLES9","asynch","arrow",7,-2.5
"ZLES9","asynch","arrow",8,-3
"ZLES9","asynch","arrow",9,-4
"ZLES9","asynch","arrow",10,-5
"ZLES9","asynch","arrow",11,-5.5
"ZLES9","asynch","arrow",12,-6.5
"ZLES9","asynch","arrow",13,-7.5
"7SYZM","asynch","cross",1,-1
"7SYZM","asynch","cross",2,-2
"7SYZM","asynch","cross",3,-3
"7SYZM","asynch","cross",4,-4
"7SYZM","asynch","cross",5,-5
"7SYZM","asynch","cross",6,-6
"7SYZM","asynch","cross",7,-7
"7SYZM","asynch","cross",8,-6.5
"7SYZM","asynch","cross",9,-7.5
"7SYZM","asynch","cross",10,-8.5
"7SYZM","asynch","cross",11,-9.5
"7SYZM","asynch","cross",12,-9
"7SYZM","asynch","cross",13,-10
"DUTP2","asynch","cross",1,-1
"DUTP2","asynch","cross",2,-2
"DUTP2","asynch","cross",3,-1.5
"DUTP2","asynch","cross",4,-2
"DUTP2","asynch","cross",5,-3
"DUTP2","asynch","cross",6,-4
"DUTP2","asynch","cross",7,-4.5
"DUTP2","asynch","cross",8,-5
"DUTP2","asynch","cross",9,-6
"DUTP2","asynch","cross",10,-7
"DUTP2","asynch","cross",11,-7
"DUTP2","asynch","cross",12,-7
"DUTP2","asynch","cross",13,-8
"5C6EA","asynch","cross",1,-1
"5C6EA","asynch","cross",2,-2
"5C6EA","asynch","cross",3,-3
"5C6EA","asynch","cross",4,-4
"5C6EA","asynch","cross",5,-5
"5C6EA","asynch","cross",6,-6
"5C6EA","asynch","cross",7,-7
"5C6EA","asynch","cross",8,-8
"5C6EA","asynch","cross",9,-9
"5C6EA","asynch","cross",10,-10
"5C6EA","asynch","cross",11,-11
"5C6EA","asynch","cross",12,-12
"5C6EA","asynch","cross",13,-13
"EH1AK","asynch","cross",1,-1
"EH1AK","asynch","cross",2,-2
"EH1AK","asynch","cross",3,-3
"EH1AK","asynch","cross",4,-3.5
"EH1AK","asynch","cross",5,-4.5
"EH1AK","asynch","cross",6,-5.5
"EH1AK","asynch","cross",7,-6.5
"EH1AK","asynch","cross",8,-7.5
"EH1AK","asynch","cross",9,-8.5
"EH1AK","asynch","cross",10,-9.5
"EH1AK","asynch","cross",11,-10.5
"EH1AK","asynch","cross",12,-11.5
"EH1AK","asynch","cross",13,-12.5
"XL4NH","asynch","cross",1,-1
"XL4NH","asynch","cross",2,-2
"XL4NH","asynch","cross",3,-3
"XL4NH","asynch","cross",4,-4
"XL4NH","asynch","cross",5,-4.5
"XL4NH","asynch","cross",6,-5.5
"XL4NH","asynch","cross",7,-6.5
"XL4NH","asynch","cross",8,-7.5
"XL4NH","asynch","cross",9,-8.5
"XL4NH","asynch","cross",10,-9.5
"XL4NH","asynch","cross",11,-10.5
"XL4NH","asynch","cross",12,-11.5
"XL4NH","asynch","cross",13,-12.5
"153VV","asynch","cross",1,1
"153VV","asynch","cross",2,2
"153VV","asynch","cross",3,3
"153VV","asynch","cross",4,4
"153VV","asynch","cross",5,5
"153VV","asynch","cross",6,6
"153VV","asynch","cross",7,7
"153VV","asynch","cross",8,8
"153VV","asynch","cross",9,9
"153VV","asynch","cross",10,10
"153VV","asynch","cross",11,11
"153VV","asynch","cross",12,12
"153VV","asynch","cross",13,13
"WNU5S","asynch","cross",1,-1
"WNU5S","asynch","cross",2,-2
"WNU5S","asynch","cross",3,-3
"WNU5S","asynch","cross",4,-4
"WNU5S","asynch","cross",5,-5
"WNU5S","asynch","cross",6,-6
"WNU5S","asynch","cross",7,-7
"WNU5S","asynch","cross",8,-8
"WNU5S","asynch","cross",9,-9
"WNU5S","asynch","cross",10,-10
"WNU5S","asynch","cross",11,-11
"WNU5S","asynch","cross",12,-12
"WNU5S","asynch","cross",13,-13
"NYN9R","asynch","cross",1,-1
"NYN9R","asynch","cross",2,-2
"NYN9R","asynch","cross",3,-3
"NYN9R","asynch","cross",4,-4
"NYN9R","asynch","cross",5,-4.5
"NYN9R","asynch","cross",6,-5.5
"NYN9R","asynch","cross",7,-6
"NYN9R","asynch","cross",8,-6.5
"NYN9R","asynch","cross",9,-7.5
"NYN9R","asynch","cross",10,-8.5
"NYN9R","asynch","cross",11,-8.5
"NYN9R","asynch","cross",12,-9
"NYN9R","asynch","cross",13,-10
"32HTL","asynch","cross",1,-1
"32HTL","asynch","cross",2,-2
"32HTL","asynch","cross",3,-2
"32HTL","asynch","cross",4,-3
"32HTL","asynch","cross",5,-3.5
"32HTL","asynch","cross",6,-4.5
"32HTL","asynch","cross",7,-5.5
"32HTL","asynch","cross",8,-6.5
"32HTL","asynch","cross",9,-7.5
"32HTL","asynch","cross",10,-8.5
"32HTL","asynch","cross",11,-9.5
"32HTL","asynch","cross",12,-10.5
"32HTL","asynch","cross",13,-11.5
"V2YWG","asynch","cross",1,-1
"V2YWG","asynch","cross",2,-2
"V2YWG","asynch","cross",3,-3
"V2YWG","asynch","cross",4,-3.5
"V2YWG","asynch","cross",5,-4
"V2YWG","asynch","cross",6,-5
"V2YWG","asynch","cross",7,-6
"V2YWG","asynch","cross",8,-5.5
"V2YWG","asynch","cross",9,-6.5
"V2YWG","asynch","cross",10,-7.5
"V2YWG","asynch","cross",11,-8
"V2YWG","asynch","cross",12,-9
"V2YWG","asynch","cross",13,-8
"JYWY5","asynch","arrow",1,-1
"JYWY5","asynch","arrow",2,-2
"JYWY5","asynch","arrow",3,-3
"JYWY5","asynch","arrow",4,-4
"JYWY5","asynch","arrow",5,-4.5
"JYWY5","asynch","arrow",6,-5.5
"JYWY5","asynch","arrow",7,-6
"JYWY5","asynch","arrow",8,-7
"JYWY5","asynch","arrow",9,-8
"JYWY5","asynch","arrow",10,-9
"JYWY5","asynch","arrow",11,-10
"JYWY5","asynch","arrow",12,-11
"JYWY5","asynch","arrow",13,-12
"UPBPJ","asynch","arrow",1,-1
"UPBPJ","asynch","arrow",2,-2
"UPBPJ","asynch","arrow",3,-3
"UPBPJ","asynch","arrow",4,-4
"UPBPJ","asynch","arrow",5,-4.5
"UPBPJ","asynch","arrow",6,-5.5
"UPBPJ","asynch","arrow",7,-6.5
"UPBPJ","asynch","arrow",8,-7.5
"UPBPJ","asynch","arrow",9,-8.5
"UPBPJ","asynch","arrow",10,-9.5
"UPBPJ","asynch","arrow",11,-10.5
"UPBPJ","asynch","arrow",12,-11.5
"UPBPJ","asynch","arrow",13,-12.5
"1KHNC","asynch","arrow",1,-1
"1KHNC","asynch","arrow",2,-2
"1KHNC","asynch","arrow",3,-3
"1KHNC","asynch","arrow",4,-4
"1KHNC","asynch","arrow",5,-5
"1KHNC","asynch","arrow",6,-6
"1KHNC","asynch","arrow",7,-7
"1KHNC","asynch","arrow",8,-6
"1KHNC","asynch","arrow",9,-7
"1KHNC","asynch","arrow",10,-8
"1KHNC","asynch","arrow",11,-9
"1KHNC","asynch","arrow",12,-10
"1KHNC","asynch","arrow",13,-9
"O07CQ","asynch","cross",1,-1
"O07CQ","asynch","cross",2,-2
"O07CQ","asynch","cross",3,-3
"O07CQ","asynch","cross",4,-4
"O07CQ","asynch","cross",5,-4.5
"O07CQ","asynch","cross",6,-5.5
"O07CQ","asynch","cross",7,-6.5
"O07CQ","asynch","cross",8,-7.5
"O07CQ","asynch","cross",9,-8.5
"O07CQ","asynch","cross",10,-9.5
"O07CQ","asynch","cross",11,-10.5
"O07CQ","asynch","cross",12,-11.5
"O07CQ","asynch","cross",13,-12.5
"MOOMN","asynch","arrow",1,-1
"MOOMN","asynch","arrow",2,-2
"MOOMN","asynch","arrow",3,-3
"MOOMN","asynch","arrow",4,-4
"MOOMN","asynch","arrow",5,-3
"MOOMN","asynch","arrow",6,-4
"MOOMN","asynch","arrow",7,-4
"MOOMN","asynch","arrow",8,-5
"MOOMN","asynch","arrow",9,-6
"MOOMN","asynch","arrow",10,-7
"MOOMN","asynch","arrow",11,-7.5
"MOOMN","asynch","arrow",12,-8.5
"MOOMN","asynch","arrow",13,-7.5
"MQ4PF","asynch","arrow",1,-1
"MQ4PF","asynch","arrow",2,-2
"MQ4PF","asynch","arrow",3,-3
"MQ4PF","asynch","arrow",4,-4
"MQ4PF","asynch","arrow",5,-5
"MQ4PF","asynch","arrow",6,-6
"MQ4PF","asynch","arrow",7,-7
"MQ4PF","asynch","arrow",8,-6
"MQ4PF","asynch","arrow",9,-7
"MQ4PF","asynch","arrow",10,-8
"MQ4PF","asynch","arrow",11,-9
"MQ4PF","asynch","arrow",12,-10
"MQ4PF","asynch","arrow",13,-11
"Q6N18","asynch","cross",1,-1
"Q6N18","asynch","cross",2,-2
"Q6N18","asynch","cross",3,-3
"Q6N18","asynch","cross",4,-4
"Q6N18","asynch","cross",5,-3
"Q6N18","asynch","cross",6,-4
"Q6N18","asynch","cross",7,-5
"Q6N18","asynch","cross",8,-6
"Q6N18","asynch","cross",9,-7
"Q6N18","asynch","cross",10,-8
"Q6N18","asynch","cross",11,-9
"Q6N18","asynch","cross",12,-10
"Q6N18","asynch","cross",13,-11
"JZPOR","asynch","cross",1,-1
"JZPOR","asynch","cross",2,-2
"JZPOR","asynch","cross",3,-1.5
"JZPOR","asynch","cross",4,-2.5
"JZPOR","asynch","cross",5,-3
"JZPOR","asynch","cross",6,-2
"JZPOR","asynch","cross",7,-2.5
"JZPOR","asynch","cross",8,-3
"JZPOR","asynch","cross",9,-2
"JZPOR","asynch","cross",10,-1
"JZPOR","asynch","cross",11,-1.5
"JZPOR","asynch","cross",12,-2
"JZPOR","asynch","cross",13,-3
"RU6P7","asynch","cross",1,-1
"RU6P7","asynch","cross",2,-2
"RU6P7","asynch","cross",3,-2.5
"RU6P7","asynch","cross",4,-3
"RU6P7","asynch","cross",5,-2
"RU6P7","asynch","cross",6,-3
"RU6P7","asynch","cross",7,-4
"RU6P7","asynch","cross",8,-5
"RU6P7","asynch","cross",9,-6
"RU6P7","asynch","cross",10,-7
"RU6P7","asynch","cross",11,-8
"RU6P7","asynch","cross",12,-9
"RU6P7","asynch","cross",13,-10
"RRKFH","asynch","cross",1,-1
"RRKFH","asynch","cross",2,-2
"RRKFH","asynch","cross",3,-3
"RRKFH","asynch","cross",4,-4
"RRKFH","asynch","cross",5,-5
"RRKFH","asynch","cross",6,-6
"RRKFH","asynch","cross",7,-7
"RRKFH","asynch","cross",8,-8
"RRKFH","asynch","cross",9,-9
"RRKFH","asynch","cross",10,-10
"RRKFH","asynch","cross",11,-11
"RRKFH","asynch","cross",12,-11
"RRKFH","asynch","cross",13,-12
"CSQRM","asynch","cross",1,-1
"CSQRM","asynch","cross",2,-0.5
"CSQRM","asynch","cross",3,-1
"CSQRM","asynch","cross",4,-2
"CSQRM","asynch","cross",5,-2.5
"CSQRM","asynch","cross",6,-3.5
"CSQRM","asynch","cross",7,-4
"CSQRM","asynch","cross",8,-5
"CSQRM","asynch","cross",9,-6
"CSQRM","asynch","cross",10,-5.5
"CSQRM","asynch","cross",11,-6.5
"CSQRM","asynch","cross",12,-7.5
"CSQRM","asynch","cross",13,-8.5
"4SAFP","asynch","cross",1,1
"4SAFP","asynch","cross",2,2
"4SAFP","asynch","cross",3,3
"4SAFP","asynch","cross",4,4
"4SAFP","asynch","cross",5,5
"4SAFP","asynch","cross",6,6
"4SAFP","asynch","cross",7,7
"4SAFP","asynch","cross",8,8
"4SAFP","asynch","cross",9,9
"4SAFP","asynch","cross",10,10
"4SAFP","asynch","cross",11,11
"4SAFP","asynch","cross",12,12
"4SAFP","asynch","cross",13,13
"NNM19","asynch","arrow",1,-1
"NNM19","asynch","arrow",2,-2
"NNM19","asynch","arrow",3,-2.5
"NNM19","asynch","arrow",4,-3
"NNM19","asynch","arrow",5,-2
"NNM19","asynch","arrow",6,-3
"NNM19","asynch","arrow",7,-4
"NNM19","asynch","arrow",8,-4.5
"NNM19","asynch","arrow",9,-5.5
"NNM19","asynch","arrow",10,-6.5
"NNM19","asynch","arrow",11,-7.5
"NNM19","asynch","arrow",12,-8.5
"NNM19","asynch","arrow",13,-7.5
"7PNCB","asynch","cross",1,-1
"7PNCB","asynch","cross",2,-2
"7PNCB","asynch","cross",3,-2.5
"7PNCB","asynch","cross",4,-3.5
"7PNCB","asynch","cross",5,-4
"7PNCB","asynch","cross",6,-5
"7PNCB","asynch","cross",7,-6
"7PNCB","asynch","cross",8,-7
"7PNCB","asynch","cross",9,-8
"7PNCB","asynch","cross",10,-9
"7PNCB","asynch","cross",11,-10
"7PNCB","asynch","cross",12,-11
"7PNCB","asynch","cross",13,-12
"TGCCQ","asynch","cross",1,-1
"TGCCQ","asynch","cross",2,-2
"TGCCQ","asynch","cross",3,-3
"TGCCQ","asynch","cross",4,-3.5
"TGCCQ","asynch","cross",5,-2.5
"TGCCQ","asynch","cross",6,-3.5
"TGCCQ","asynch","cross",7,-4
"TGCCQ","asynch","cross",8,-5
"TGCCQ","asynch","cross",9,-6
"TGCCQ","asynch","cross",10,-7
"TGCCQ","asynch","cross",11,-8
"TGCCQ","asynch","cross",12,-7
"TGCCQ","asynch","cross",13,-8
"9NOEY","asynch","cross",1,1
"9NOEY","asynch","cross",2,2
"9NOEY","asynch","cross",3,3
"9NOEY","asynch","cross",4,4
"9NOEY","asynch","cross",5,5
"9NOEY","asynch","cross",6,6
"9NOEY","asynch","cross",7,7
"9NOEY","asynch","cross",8,8
"9NOEY","asynch","cross",9,9
"9NOEY","asynch","cross",10,10
"9NOEY","asynch","cross",11,11
"9NOEY","asynch","cross",12,11.5
"9NOEY","asynch","cross",13,12.5
"637XQ","asynch","cross",1,-1
"637XQ","asynch","cross",2,-2
"637XQ","asynch","cross",3,-3
"637XQ","asynch","cross",4,-4
"637XQ","asynch","cross",5,-5
"637XQ","asynch","cross",6,-6
"637XQ","asynch","cross",7,-7
"637XQ","asynch","cross",8,-8
"637XQ","asynch","cross",9,-9
"637XQ","asynch","cross",10,-10
"637XQ","asynch","cross",11,-11
"637XQ","asynch","cross",12,-12
"637XQ","asynch","cross",13,-13
"GLOTN","asynch","arrow",1,-1
"GLOTN","asynch","arrow",2,-2
"GLOTN","asynch","arrow",3,-3
"GLOTN","asynch","arrow",4,-4
"GLOTN","asynch","arrow",5,-5
"GLOTN","asynch","arrow",6,-6
"GLOTN","asynch","arrow",7,-7
"GLOTN","asynch","arrow",8,-8
"GLOTN","asynch","arrow",9,-9
"GLOTN","asynch","arrow",10,-10
"GLOTN","asynch","arrow",11,-10.5
"GLOTN","asynch","arrow",12,-11.5
"GLOTN","asynch","arrow",13,-12.5
"GMMOE","asynch","arrow",1,-1
"GMMOE","asynch","arrow",2,-2
"GMMOE","asynch","arrow",3,-3
"GMMOE","asynch","arrow",4,-4
"GMMOE","asynch","arrow",5,-5
"GMMOE","asynch","arrow",6,-6
"GMMOE","asynch","arrow",7,-7
"GMMOE","asynch","arrow",8,-8
"GMMOE","asynch","arrow",9,-9
"GMMOE","asynch","arrow",10,-10
"GMMOE","asynch","arrow",11,-11
"GMMOE","asynch","arrow",12,-12
"GMMOE","asynch","arrow",13,-13
"9UWCZ","asynch","cross",1,-1
"9UWCZ","asynch","cross",2,-2
"9UWCZ","asynch","cross",3,-2
"9UWCZ","asynch","cross",4,-2.5
"9UWCZ","asynch","cross",5,-1.5
"9UWCZ","asynch","cross",6,-2.5
"9UWCZ","asynch","cross",7,-2.5
"9UWCZ","asynch","cross",8,-3
"9UWCZ","asynch","cross",9,-2
"9UWCZ","asynch","cross",10,-3
"9UWCZ","asynch","cross",11,-3.5
"9UWCZ","asynch","cross",12,-3.5
"9UWCZ","asynch","cross",13,-2.5
"CM2BP","asynch","arrow",1,-1
"CM2BP","asynch","arrow",2,-2
"CM2BP","asynch","arrow",3,-2
"CM2BP","asynch","arrow",4,-2.5
"CM2BP","asynch","arrow",5,-1.5
"CM2BP","asynch","arrow",6,-2.5
"CM2BP","asynch","arrow",7,-2.5
"CM2BP","asynch","arrow",8,-2
"CM2BP","asynch","arrow",9,-3
"CM2BP","asynch","arrow",10,-4
"CM2BP","asynch","arrow",11,-4
"CM2BP","asynch","arrow",12,-4
"CM2BP","asynch","arrow",13,-3
"AT0BC","asynch","cross",1,-1
"AT0BC","asynch","cross",2,-0.5
"AT0BC","asynch","cross",3,-1.5
"AT0BC","asynch","cross",4,-2
"AT0BC","asynch","cross",5,-2.5
"AT0BC","asynch","cross",6,-3.5
"AT0BC","asynch","cross",7,-4
"AT0BC","asynch","cross",8,-5
"AT0BC","asynch","cross",9,-6
"AT0BC","asynch","cross",10,-7
"AT0BC","asynch","cross",11,-7.5
"AT0BC","asynch","cross",12,-8.5
"AT0BC","asynch","cross",13,-9.5
"QMXO5","asynch","arrow",1,-1
"QMXO5","asynch","arrow",2,-2
"QMXO5","asynch","arrow",3,-2.5
"QMXO5","asynch","arrow",4,-3
"QMXO5","asynch","arrow",5,-3
"QMXO5","asynch","arrow",6,-4
"QMXO5","asynch","arrow",7,-5
"QMXO5","asynch","arrow",8,-4
"QMXO5","asynch","arrow",9,-5
"QMXO5","asynch","arrow",10,-6
"QMXO5","asynch","arrow",11,-7
"QMXO5","asynch","arrow",12,-8
"QMXO5","asynch","arrow",13,-9
"MTTJL","asynch","cross",1,-1
"MTTJL","asynch","cross",2,-2
"MTTJL","asynch","cross",3,-1
"MTTJL","asynch","cross",4,0
"MTTJL","asynch","cross",5,1
"MTTJL","asynch","cross",6,2
"MTTJL","asynch","cross",7,1.5
"MTTJL","asynch","cross",8,2.5
"MTTJL","asynch","cross",9,3.5
"MTTJL","asynch","cross",10,4.5
"MTTJL","asynch","cross",11,5.5
"MTTJL","asynch","cross",12,6.5
"MTTJL","asynch","cross",13,7
"SGV7F","asynch","arrow",1,1
"SGV7F","asynch","arrow",2,2
"SGV7F","asynch","arrow",3,3
"SGV7F","asynch","arrow",4,4
"SGV7F","asynch","arrow",5,3.5
"SGV7F","asynch","arrow",6,4.5
"SGV7F","asynch","arrow",7,4
"SGV7F","asynch","arrow",8,5
"SGV7F","asynch","arrow",9,6
"SGV7F","asynch","arrow",10,6.5
"SGV7F","asynch","arrow",11,7.5
"SGV7F","asynch","arrow",12,8.5
"SGV7F","asynch","arrow",13,9.5
"X93Z3","asynch","cross",1,0.5
"X93Z3","asynch","cross",2,1
"X93Z3","asynch","cross",3,1.5
"X93Z3","asynch","cross",4,2
"X93Z3","asynch","cross",5,1.5
"X93Z3","asynch","cross",6,0.5
"X93Z3","asynch","cross",7,1.5
"X93Z3","asynch","cross",8,2.5
"X93Z3","asynch","cross",9,3.5
"X93Z3","asynch","cross",10,4.5
"X93Z3","asynch","cross",11,5.5
"X93Z3","asynch","cross",12,6.5
"X93Z3","asynch","cross",13,7.5
"JAOHQ","asynch","cross",1,-1
"JAOHQ","asynch","cross",2,-2
"JAOHQ","asynch","cross",3,-3
"JAOHQ","asynch","cross",4,-4
"JAOHQ","asynch","cross",5,-5
"JAOHQ","asynch","cross",6,-6
"JAOHQ","asynch","cross",7,-7
"JAOHQ","asynch","cross",8,-7.5
"JAOHQ","asynch","cross",9,-8.5
"JAOHQ","asynch","cross",10,-9.5
"JAOHQ","asynch","cross",11,-10.5
"JAOHQ","asynch","cross",12,-11.5
"JAOHQ","asynch","cross",13,-12.5
"P7R2O","asynch","arrow",1,-1
"P7R2O","asynch","arrow",2,-2
"P7R2O","asynch","arrow",3,-3
"P7R2O","asynch","arrow",4,-4
"P7R2O","asynch","arrow",5,-5
"P7R2O","asynch","arrow",6,-6
"P7R2O","asynch","arrow",7,-7
"P7R2O","asynch","arrow",8,-6.5
"P7R2O","asynch","arrow",9,-7.5
"P7R2O","asynch","arrow",10,-8.5
"P7R2O","asynch","arrow",11,-9.5
"P7R2O","asynch","arrow",12,-10.5
"P7R2O","asynch","arrow",13,-11.5
"NRPP6","asynch","arrow",1,-1
"NRPP6","asynch","arrow",2,-2
"NRPP6","asynch","arrow",3,-3
"NRPP6","asynch","arrow",4,-4
"NRPP6","asynch","arrow",5,-3
"NRPP6","asynch","arrow",6,-4
"NRPP6","asynch","arrow",7,-5
"NRPP6","asynch","arrow",8,-6
"NRPP6","asynch","arrow",9,-7
"NRPP6","asynch","arrow",10,-8
"NRPP6","asynch","arrow",11,-8.5
"NRPP6","asynch","arrow",12,-8.5
"NRPP6","asynch","arrow",13,-9.5
"NLUQH","asynch","cross",1,-1
"NLUQH","asynch","cross",2,-2
"NLUQH","asynch","cross",3,-3
"NLUQH","asynch","cross",4,-4
"NLUQH","asynch","cross",5,-5
"NLUQH","asynch","cross",6,-6
"NLUQH","asynch","cross",7,-7
"NLUQH","asynch","cross",8,-7.5
"NLUQH","asynch","cross",9,-8.5
"NLUQH","asynch","cross",10,-9.5
"NLUQH","asynch","cross",11,-10.5
"NLUQH","asynch","cross",12,-11.5
"NLUQH","asynch","cross",13,-12.5
"XEUT2","asynch","cross",1,-1
"XEUT2","asynch","cross",2,-2
"XEUT2","asynch","cross",3,-2.5
"XEUT2","asynch","cross",4,-3
"XEUT2","asynch","cross",5,-2
"XEUT2","asynch","cross",6,-2.5
"XEUT2","asynch","cross",7,-3.5
"XEUT2","asynch","cross",8,-3
"XEUT2","asynch","cross",9,-4
"XEUT2","asynch","cross",10,-5
"XEUT2","asynch","cross",11,-6
"XEUT2","asynch","cross",12,-7
"XEUT2","asynch","cross",13,-8
"H9SXZ","asynch","cross",1,-1
"H9SXZ","asynch","cross",2,-2
"H9SXZ","asynch","cross",3,-2.5
"H9SXZ","asynch","cross",4,-3
