"subject","condition","term","mode","question","q","response","correct","rt_s","num_o","pretty_condition","pretty_mode"
"9VRD5","115","winter22","asynch","Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?",5,"H",FALSE,389.666,1,"Orth-Grid","online-replication"
"9VRD5","115","winter22","asynch","Which shift(s) are six hours long?",6,"EG",TRUE,23.114,2,"Orth-Grid","online-replication"
"9VRD5","115","winter22","asynch","Which 2 shifts less than 5 hours long start at the same time?",7,"BF",FALSE,73.524,2,"Orth-Grid","online-replication"
"9VRD5","115","winter22","asynch","Which shift(s) under 7 hours long starts before B starts, and ends after X ends?",8,"E",FALSE,80.358,1,"Orth-Grid","online-replication"
"9VRD5","115","winter22","asynch","Which shift(s) begins before J begins and ends during B?",9,"I",TRUE,57.341,1,"Orth-Grid","online-replication"
"9VRD5","115","winter22","asynch","Which shift(s) end at the same time as F?",10,"X",FALSE,46.191,1,"Orth-Grid","online-replication"
"9VRD5","115","winter22","asynch","Which shift(s) start at 12pm?",11,"BF",FALSE,20.021,2,"Orth-Grid","online-replication"
"9VRD5","115","winter22","asynch","Which shift(s) start at the same time as F?",12,"B",FALSE,37.896,1,"Orth-Grid","online-replication"
"9VRD5","115","winter22","asynch","Which 2 shifts end when Z begins?",13,"FX",FALSE,45.499,2,"Orth-Grid","online-replication"
"9VRD5","115","winter22","asynch","Which shift(s) end at 3pm?",14,"B",FALSE,57.207,1,"Orth-Grid","online-replication"
"9VRD5","115","winter22","asynch","Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?",15,"EF",FALSE,117.232,2,"Orth-Grid","online-replication"
"PQBZP","114","winter22","asynch","Which shift(s) start at 11 am?",1,"A",FALSE,16.014,1,"Orth-Sparse","online-replication"
"PQBZP","114","winter22","asynch","Which shift(s) start at the same time as D?",2,"J",FALSE,10.779,1,"Orth-Sparse","online-replication"
"PQBZP","114","winter22","asynch","Which shift(s) begin when C ends?",3,"FG",FALSE,54.472,2,"Orth-Sparse","online-replication"
"PQBZP","114","winter22","asynch","Which shift(s) end at 4 pm?",4,"DE",FALSE,71.753,2,"Orth-Sparse","online-replication"
"PQBZP","114","winter22","asynch","Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?",5,"O",TRUE,61.247,1,"Orth-Sparse","online-replication"
"PQBZP","114","winter22","asynch","Which shift(s) are six hours long?",6,"EG",TRUE,15.439,2,"Orth-Sparse","online-replication"
"PQBZP","114","winter22","asynch","Which 2 shifts less than 5 hours long start at the same time?",7,"BF",FALSE,33.914,2,"Orth-Sparse","online-replication"
"PQBZP","114","winter22","asynch","Which shift(s) under 7 hours long starts before B starts, and ends after X ends?",8,"M",FALSE,160.199,1,"Orth-Sparse","online-replication"
"PQBZP","114","winter22","asynch","Which shift(s) begins before J begins and ends during B?",9,"M",FALSE,89.346,1,"Orth-Sparse","online-replication"
"PQBZP","114","winter22","asynch","Which shift(s) end at the same time as F?",10,"Z",FALSE,29.691,1,"Orth-Sparse","online-replication"
"PQBZP","114","winter22","asynch","Which shift(s) start at 12pm?",11,"BF",FALSE,18.43,2,"Orth-Sparse","online-replication"
"PQBZP","114","winter22","asynch","Which shift(s) start at the same time as F?",12,"BF",FALSE,15.544,2,"Orth-Sparse","online-replication"
"PQBZP","114","winter22","asynch","Which 2 shifts end when Z begins?",13,"MX",FALSE,109.726,2,"Orth-Sparse","online-replication"
"PQBZP","114","winter22","asynch","Which shift(s) end at 3pm?",14,"B",FALSE,68.166,1,"Orth-Sparse","online-replication"
"PQBZP","114","winter22","asynch","Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?",15,"BF",FALSE,51.03,2,"Orth-Sparse","online-replication"
"2XJVP","115","winter22","asynch","Which shift(s) start at 11 am?",1,"A",FALSE,42.497,1,"Orth-Grid","online-replication"
"2XJVP","115","winter22","asynch","Which shift(s) start at the same time as D?",2,"E",FALSE,24.369,1,"Orth-Grid","online-replication"
"2XJVP","115","winter22","asynch","Which shift(s) begin when C ends?",3,"Z",FALSE,25.002,1,"Orth-Grid","online-replication"
"2XJVP","115","winter22","asynch","Which shift(s) end at 4 pm?",4,"U",FALSE,54.82,1,"Orth-Grid","online-replication"
"2XJVP","115","winter22","asynch","Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?",5,"OU",FALSE,159.473,2,"Orth-Grid","online-replication"
"2XJVP","115","winter22","asynch","Which shift(s) are six hours long?",6,"EG",TRUE,9.209,2,"Orth-Grid","online-replication"
"2XJVP","115","winter22","asynch","Which 2 shifts less than 5 hours long start at the same time?",7,"BF",FALSE,37.038,2,"Orth-Grid","online-replication"
"2XJVP","115","winter22","asynch","Which shift(s) under 7 hours long starts before B starts, and ends after X ends?",8,"E",FALSE,52.164,1,"Orth-Grid","online-replication"
"2XJVP","115","winter22","asynch","Which shift(s) begins before J begins and ends during B?",9,"I",TRUE,25.584,1,"Orth-Grid","online-replication"
"2XJVP","115","winter22","asynch","Which shift(s) end at the same time as F?",10,"G",FALSE,69.655,1,"Orth-Grid","online-replication"
"2XJVP","115","winter22","asynch","Which shift(s) start at 12pm?",11,"BF",FALSE,16.088,2,"Orth-Grid","online-replication"
"2XJVP","115","winter22","asynch","Which shift(s) start at the same time as F?",12,"BF",FALSE,11.221,2,"Orth-Grid","online-replication"
"2XJVP","115","winter22","asynch","Which 2 shifts end when Z begins?",13,"FX",FALSE,74.555,2,"Orth-Grid","online-replication"
"2XJVP","115","winter22","asynch","Which shift(s) end at 3pm?",14,"B",FALSE,39.395,1,"Orth-Grid","online-replication"
"2XJVP","115","winter22","asynch","Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?",15,"FX",FALSE,41.581,2,"Orth-Grid","online-replication"
"48K15","114","winter22","asynch","Which shift(s) start at 11 am?",1,"A",FALSE,35.814,1,"Orth-Sparse","online-replication"
"48K15","114","winter22","asynch","Which shift(s) start at the same time as D?",2,"E",FALSE,27.515,1,"Orth-Sparse","online-replication"
"48K15","114","winter22","asynch","Which shift(s) begin when C ends?",3,"OJ",FALSE,55.557,2,"Orth-Sparse","online-replication"
"48K15","114","winter22","asynch","Which shift(s) end at 4 pm?",4,"B",FALSE,8.328,1,"Orth-Sparse","online-replication"
"48K15","114","winter22","asynch","Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?",5,"JD",FALSE,21.238,2,"Orth-Sparse","online-replication"
"48K15","114","winter22","asynch","Which shift(s) are six hours long?",6,"EG",TRUE,14.246,2,"Orth-Sparse","online-replication"
"48K15","114","winter22","asynch","Which 2 shifts less than 5 hours long start at the same time?",7,"BF",FALSE,60.268,2,"Orth-Sparse","online-replication"
"48K15","114","winter22","asynch","Which shift(s) under 7 hours long starts before B starts, and ends after X ends?",8,"I",FALSE,37.637,1,"Orth-Sparse","online-replication"
"48K15","114","winter22","asynch","Which shift(s) begins before J begins and ends during B?",9,"I",TRUE,60.872,1,"Orth-Sparse","online-replication"
"48K15","114","winter22","asynch","Which shift(s) end at the same time as F?",10,"X",FALSE,74.685,1,"Orth-Sparse","online-replication"
"48K15","114","winter22","asynch","Which shift(s) start at 12pm?",11,"AGM",FALSE,12.415,3,"Orth-Sparse","online-replication"
"48K15","114","winter22","asynch","Which shift(s) start at the same time as F?",12,"B",FALSE,5.429,1,"Orth-Sparse","online-replication"
"48K15","114","winter22","asynch","Which 2 shifts end when Z begins?",13,"FX",FALSE,32.724,2,"Orth-Sparse","online-replication"
"48K15","114","winter22","asynch","Which shift(s) end at 3pm?",14,"B",FALSE,29.015,1,"Orth-Sparse","online-replication"
"48K15","114","winter22","asynch","Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?",15,"EF",FALSE,50.679,2,"Orth-Sparse","online-replication"
"LCA8C","113","winter22","asynch","Which shift(s) start at 11 am?",1,"A",FALSE,31.779,1,"Tri-Sparse","online-replication"
"LCA8C","113","winter22","asynch","Which shift(s) start at the same time as D?",2,"E",FALSE,38.427,1,"Tri-Sparse","online-replication"
"LCA8C","113","winter22","asynch","Which shift(s) begin when C ends?",3,"Z",FALSE,45.75,1,"Tri-Sparse","online-replication"
"LCA8C","113","winter22","asynch","Which shift(s) end at 4 pm?",4,"FU",FALSE,111.139,2,"Tri-Sparse","online-replication"
"LCA8C","113","winter22","asynch","Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?",5,"AXCOJHFKDUEGBZ",FALSE,109.74,14,"Tri-Sparse","online-replication"
"LCA8C","113","winter22","asynch","Which shift(s) are six hours long?",6,"EG",TRUE,21.181,2,"Tri-Sparse","online-replication"
"LCA8C","113","winter22","asynch","Which 2 shifts less than 5 hours long start at the same time?",7,"BF",FALSE,88.814,2,"Tri-Sparse","online-replication"
"LCA8C","113","winter22","asynch","Which shift(s) under 7 hours long starts before B starts, and ends after X ends?",8,"EIJ",FALSE,85.6,3,"Tri-Sparse","online-replication"
"LCA8C","113","winter22","asynch","Which shift(s) begins before J begins and ends during B?",9,"I",TRUE,13.289,1,"Tri-Sparse","online-replication"
"LCA8C","113","winter22","asynch","Which shift(s) end at the same time as F?",10,"B",FALSE,59.229,1,"Tri-Sparse","online-replication"
"LCA8C","113","winter22","asynch","Which shift(s) start at 12pm?",11,"BF",FALSE,11.175,2,"Tri-Sparse","online-replication"
"LCA8C","113","winter22","asynch","Which shift(s) start at the same time as F?",12,"B",FALSE,17.899,1,"Tri-Sparse","online-replication"
"LCA8C","113","winter22","asynch","Which 2 shifts end when Z begins?",13,"X",FALSE,92.307,1,"Tri-Sparse","online-replication"
"LCA8C","113","winter22","asynch","Which shift(s) end at 3pm?",14,"B",FALSE,34.666,1,"Tri-Sparse","online-replication"
"LCA8C","113","winter22","asynch","Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?",15,"ABCFG",FALSE,76.09,5,"Tri-Sparse","online-replication"
"0PWK1","114","winter22","asynch","Which shift(s) start at 11 am?",1,"A",FALSE,364.987,1,"Orth-Sparse","online-replication"
"0PWK1","114","winter22","asynch","Which shift(s) start at the same time as D?",2,"E",FALSE,82.029,1,"Orth-Sparse","online-replication"
"0PWK1","114","winter22","asynch","Which shift(s) begin when C ends?",3,"A",FALSE,7.206,1,"Orth-Sparse","online-replication"
"0PWK1","114","winter22","asynch","Which shift(s) end at 4 pm?",4,"DE",FALSE,19.423,2,"Orth-Sparse","online-replication"
"0PWK1","114","winter22","asynch","Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?",5,"O",TRUE,45.012,1,"Orth-Sparse","online-replication"
"0PWK1","114","winter22","asynch","Which shift(s) are six hours long?",6,"EG",TRUE,20.696,2,"Orth-Sparse","online-replication"
"0PWK1","114","winter22","asynch","Which 2 shifts less than 5 hours long start at the same time?",7,"FZ",FALSE,84.718,2,"Orth-Sparse","online-replication"
"0PWK1","114","winter22","asynch","Which shift(s) under 7 hours long starts before B starts, and ends after X ends?",8,"DJN",FALSE,75.592,3,"Orth-Sparse","online-replication"
"0PWK1","114","winter22","asynch","Which shift(s) begins before J begins and ends during B?",9,"I",TRUE,24.087,1,"Orth-Sparse","online-replication"
"0PWK1","114","winter22","asynch","Which shift(s) end at the same time as F?",10,"B",FALSE,71.545,1,"Orth-Sparse","online-replication"
"0PWK1","114","winter22","asynch","Which shift(s) start at 12pm?",11,"BF",FALSE,19.181,2,"Orth-Sparse","online-replication"
"0PWK1","114","winter22","asynch","Which shift(s) start at the same time as F?",12,"B",FALSE,21.558,1,"Orth-Sparse","online-replication"
"0PWK1","114","winter22","asynch","Which 2 shifts end when Z begins?",13,"DN",FALSE,30.825,2,"Orth-Sparse","online-replication"
"0PWK1","114","winter22","asynch","Which shift(s) end at 3pm?",14,"O",FALSE,24.61,1,"Orth-Sparse","online-replication"
"0PWK1","114","winter22","asynch","Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?",15,"KX",TRUE,30.386,2,"Orth-Sparse","online-replication"
"QAUVK","113","winter22","asynch","Which shift(s) start at 11 am?",1,"A",FALSE,41.691,1,"Tri-Sparse","online-replication"
"QAUVK","113","winter22","asynch","Which shift(s) start at the same time as D?",2,"E",FALSE,24.757,1,"Tri-Sparse","online-replication"
"QAUVK","113","winter22","asynch","Which shift(s) begin when C ends?",3,"Z",FALSE,22.374,1,"Tri-Sparse","online-replication"
"QAUVK","113","winter22","asynch","Which shift(s) end at 4 pm?",4,"U",FALSE,9.567,1,"Tri-Sparse","online-replication"
"QAUVK","113","winter22","asynch","Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?",5,"U",FALSE,75.956,1,"Tri-Sparse","online-replication"
"QAUVK","113","winter22","asynch","Which shift(s) are six hours long?",6,"EG",TRUE,13.365,2,"Tri-Sparse","online-replication"
"QAUVK","113","winter22","asynch","Which 2 shifts less than 5 hours long start at the same time?",7,"BF",FALSE,19.064,2,"Tri-Sparse","online-replication"
"QAUVK","113","winter22","asynch","Which shift(s) under 7 hours long starts before B starts, and ends after X ends?",8,"E",FALSE,37.511,1,"Tri-Sparse","online-replication"
"QAUVK","113","winter22","asynch","Which shift(s) begins before J begins and ends during B?",9,"I",TRUE,24.298,1,"Tri-Sparse","online-replication"
"QAUVK","113","winter22","asynch","Which shift(s) end at the same time as F?",10,"I",FALSE,7.958,1,"Tri-Sparse","online-replication"
"QAUVK","113","winter22","asynch","Which shift(s) start at 12pm?",11,"BF",FALSE,15.152,2,"Tri-Sparse","online-replication"
"QAUVK","113","winter22","asynch","Which shift(s) start at the same time as F?",12,"B",FALSE,8.183,1,"Tri-Sparse","online-replication"
"QAUVK","113","winter22","asynch","Which 2 shifts end when Z begins?",13,"FX",FALSE,70.257,2,"Tri-Sparse","online-replication"
"QAUVK","113","winter22","asynch","Which shift(s) end at 3pm?",14,"B",FALSE,42.415,1,"Tri-Sparse","online-replication"
"QAUVK","113","winter22","asynch","Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?",15,"BF",FALSE,27.163,2,"Tri-Sparse","online-replication"
"84PZL","115","winter22","asynch","Which shift(s) start at 11 am?",1,"A",FALSE,36.555,1,"Orth-Grid","online-replication"
"84PZL","115","winter22","asynch","Which shift(s) start at the same time as D?",2,"E",FALSE,32.732,1,"Orth-Grid","online-replication"
"84PZL","115","winter22","asynch","Which shift(s) begin when C ends?",3,"Z",FALSE,90.537,1,"Orth-Grid","online-replication"
"84PZL","115","winter22","asynch","Which shift(s) end at 4 pm?",4,"DUE",FALSE,182.07,3,"Orth-Grid","online-replication"
"84PZL","115","winter22","asynch","Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?",5,"U",FALSE,132.331,1,"Orth-Grid","online-replication"
"84PZL","115","winter22","asynch","Which shift(s) are six hours long?",6,"EG",TRUE,35.598,2,"Orth-Grid","online-replication"
"84PZL","115","winter22","asynch","Which 2 shifts less than 5 hours long start at the same time?",7,"BF",FALSE,39.895,2,"Orth-Grid","online-replication"
"84PZL","115","winter22","asynch","Which shift(s) under 7 hours long starts before B starts, and ends after X ends?",8,"E",FALSE,84.404,1,"Orth-Grid","online-replication"
"84PZL","115","winter22","asynch","Which shift(s) begins before J begins and ends during B?",9,"I",TRUE,25.769,1,"Orth-Grid","online-replication"
"84PZL","115","winter22","asynch","Which shift(s) end at the same time as F?",10,"X",FALSE,156.585,1,"Orth-Grid","online-replication"
"84PZL","115","winter22","asynch","Which shift(s) start at 12pm?",11,"ACDGHKLMNOPZX",FALSE,106.184,13,"Orth-Grid","online-replication"
"84PZL","115","winter22","asynch","Which shift(s) start at the same time as F?",12,"B",FALSE,15.981,1,"Orth-Grid","online-replication"
"84PZL","115","winter22","asynch","Which 2 shifts end when Z begins?",13,"FX",FALSE,53.159,2,"Orth-Grid","online-replication"
"84PZL","115","winter22","asynch","Which shift(s) end at 3pm?",14,"B",FALSE,107.393,1,"Orth-Grid","online-replication"
"84PZL","115","winter22","asynch","Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?",15,"F",FALSE,118.968,1,"Orth-Grid","online-replication"
"WVFVS","113","winter22","asynch","Which shift(s) start at 11 am?",1,"CF",FALSE,25.895,2,"Tri-Sparse","online-replication"
"WVFVS","113","winter22","asynch","Which shift(s) start at the same time as D?",2,"AK",FALSE,13.853,2,"Tri-Sparse","online-replication"
"WVFVS","113","winter22","asynch","Which shift(s) begin when C ends?",3,"F",TRUE,33.166,1,"Tri-Sparse","online-replication"
"WVFVS","113","winter22","asynch","Which shift(s) end at 4 pm?",4,"H",TRUE,15.084,1,"Tri-Sparse","online-replication"
