"subject","mode","pretty_condition","question","score"
"2CD0Y","asynch","Orth-Sparse",4,0
"2CD0Y","asynch","Orth-Sparse",5,0
"2CD0Y","asynch","Orth-Sparse",6,0
"2CD0Y","asynch","Orth-Sparse",7,0
"2CD0Y","asynch","Orth-Sparse",8,0
"2CD0Y","asynch","Orth-Sparse",9,0
"2CD0Y","asynch","Orth-Sparse",10,0
"2CD0Y","asynch","Orth-Sparse",11,0
"2CD0Y","asynch","Orth-Sparse",12,0
"2CD0Y","asynch","Orth-Sparse",13,1
"Y7K66","asynch","Orth-Sparse",1,0
"Y7K66","asynch","Orth-Sparse",2,0
"Y7K66","asynch","Orth-Sparse",3,0
"Y7K66","asynch","Orth-Sparse",4,0
"Y7K66","asynch","Orth-Sparse",5,0
"Y7K66","asynch","Orth-Sparse",6,0
"Y7K66","asynch","Orth-Sparse",7,0
"Y7K66","asynch","Orth-Sparse",8,0
"Y7K66","asynch","Orth-Sparse",9,0
"Y7K66","asynch","Orth-Sparse",10,0
"Y7K66","asynch","Orth-Sparse",11,0
"Y7K66","asynch","Orth-Sparse",12,0
"Y7K66","asynch","Orth-Sparse",13,0
"VRF74","asynch","Orth-Grid",1,0
"VRF74","asynch","Orth-Grid",2,0
"VRF74","asynch","Orth-Grid",3,0
"VRF74","asynch","Orth-Grid",4,0
"VRF74","asynch","Orth-Grid",5,0
"VRF74","asynch","Orth-Grid",6,0
"VRF74","asynch","Orth-Grid",7,0
"VRF74","asynch","Orth-Grid",8,0
"VRF74","asynch","Orth-Grid",9,0
"VRF74","asynch","Orth-Grid",10,0
"VRF74","asynch","Orth-Grid",11,0
"VRF74","asynch","Orth-Grid",12,0
"VRF74","asynch","Orth-Grid",13,0
"XLXST","asynch","Orth-Sparse",1,0
"XLXST","asynch","Orth-Sparse",2,0
"XLXST","asynch","Orth-Sparse",3,0
"XLXST","asynch","Orth-Sparse",4,0
"XLXST","asynch","Orth-Sparse",5,1
"XLXST","asynch","Orth-Sparse",6,1
"XLXST","asynch","Orth-Sparse",7,1
"XLXST","asynch","Orth-Sparse",8,1
"XLXST","asynch","Orth-Sparse",9,1
"XLXST","asynch","Orth-Sparse",10,1
"XLXST","asynch","Orth-Sparse",11,1
"XLXST","asynch","Orth-Sparse",12,1
"XLXST","asynch","Orth-Sparse",13,1
"P4CNG","asynch","Orth-Sparse",1,0
"P4CNG","asynch","Orth-Sparse",2,0
"P4CNG","asynch","Orth-Sparse",3,0
"P4CNG","asynch","Orth-Sparse",4,0
"P4CNG","asynch","Orth-Sparse",5,0
"P4CNG","asynch","Orth-Sparse",6,0
"P4CNG","asynch","Orth-Sparse",7,0
"P4CNG","asynch","Orth-Sparse",8,1
"P4CNG","asynch","Orth-Sparse",9,1
"P4CNG","asynch","Orth-Sparse",10,1
"P4CNG","asynch","Orth-Sparse",11,1
"P4CNG","asynch","Orth-Sparse",12,2
"P4CNG","asynch","Orth-Sparse",13,2
"YG0JQ","asynch","Orth-Grid",1,0
"YG0JQ","asynch","Orth-Grid",2,0
"YG0JQ","asynch","Orth-Grid",3,0
"YG0JQ","asynch","Orth-Grid",4,0
"YG0JQ","asynch","Orth-Grid",5,0
"YG0JQ","asynch","Orth-Grid",6,0
"YG0JQ","asynch","Orth-Grid",7,0
