"subject","session","term","condition","q","question","answer","rt","correct","orth_correct","explicit","impasse","axis"
"TWVNQ","MOUSE","spring18","111","5","midpoint","O",29580,1,0,"1","1","full"
"TWVNQ","MOUSE","spring18","111","6","duration","EG",15572,1,1,"1","1","full"
"TWVNQ","MOUSE","spring18","111","7","duration+starts","XO",58320,1,0,"1","1","full"
"TWVNQ","MOUSE","spring18","111","8","duration+contained","G",46923,1,0,"1","1","full"
"TWVNQ","MOUSE","spring18","111","9","starttime+before+endtime+during","I",66836,1,1,"1","1","full"
"TWVNQ","MOUSE","spring18","111","10","ends","E",19616,1,0,"1","1","full"
"TWVNQ","MOUSE","spring18","111","11","starttime","ML",15553,1,0,"1","1","full"
"TWVNQ","MOUSE","spring18","111","12","starts","G",22029,1,0,"1","1","full"
"TWVNQ","MOUSE","spring18","111","13","meets","EF",30219,1,0,"1","1","full"
"TWVNQ","MOUSE","spring18","111","14","endtime","X",12272,1,0,"1","1","full"
"TWVNQ","MOUSE","spring18","111","15","midpoint","KX",21094,1,0,"1","1","full"
"B2GMH","MOUSE","spring18","111","1","starttime","A",55122,0,1,"1","1","full"
"B2GMH","MOUSE","spring18","111","2","starts","E",42767,0,1,"1","1","full"
"B2GMH","MOUSE","spring18","111","3","meets","Z",137439,0,1,"1","1","full"
"B2GMH","MOUSE","spring18","111","4","endtime","U",103801,0,1,"1","1","full"
"B2GMH","MOUSE","spring18","111","5","midpoint","U",242844,0,1,"1","1","full"
"B2GMH","MOUSE","spring18","111","6","duration","EG",28358,1,1,"1","1","full"
"B2GMH","MOUSE","spring18","111","7","duration+starts","FB",94293,0,1,"1","1","full"
"B2GMH","MOUSE","spring18","111","8","duration+contained","E",60928,0,1,"1","1","full"
"B2GMH","MOUSE","spring18","111","9","starttime+before+endtime+during","I",48728,1,1,"1","1","full"
"B2GMH","MOUSE","spring18","111","10","ends","X",18259,0,1,"1","1","full"
"B2GMH","MOUSE","spring18","111","11","starttime","FB",11982,0,1,"1","1","full"
"B2GMH","MOUSE","spring18","111","12","starts","B",10839,0,1,"1","1","full"
"B2GMH","MOUSE","spring18","111","13","meets","FX",85890,0,1,"1","1","full"
"B2GMH","MOUSE","spring18","111","14","endtime","B",13761,0,1,"1","1","full"
