"subject","mode","pretty_condition","question","score"
"BBPLJ","asynch","impasse",10,0
"BBPLJ","asynch","impasse",11,0
"BBPLJ","asynch","impasse",12,0
"BBPLJ","asynch","impasse",13,1
"9XEMK","asynch","control",1,0
"9XEMK","asynch","control",2,0
"9XEMK","asynch","control",3,0
"9XEMK","asynch","control",4,0
"9XEMK","asynch","control",5,0
"9XEMK","asynch","control",6,0
"9XEMK","asynch","control",7,0
"9XEMK","asynch","control",8,0
"9XEMK","asynch","control",9,0
"9XEMK","asynch","control",10,0
"9XEMK","asynch","control",11,0
"9XEMK","asynch","control",12,0
"9XEMK","asynch","control",13,0
"RVTK3","asynch","control",1,1
"RVTK3","asynch","control",2,2
"RVTK3","asynch","control",3,3
"RVTK3","asynch","control",4,4
"RVTK3","asynch","control",5,5
"RVTK3","asynch","control",6,6
"RVTK3","asynch","control",7,7
"RVTK3","asynch","control",8,8
"RVTK3","asynch","control",9,9
"RVTK3","asynch","control",10,10
"RVTK3","asynch","control",11,11
"RVTK3","asynch","control",12,12
"RVTK3","asynch","control",13,13
"4KH27","asynch","control",1,0
"4KH27","asynch","control",2,0
"4KH27","asynch","control",3,0
"4KH27","asynch","control",4,0
"4KH27","asynch","control",5,0
"4KH27","asynch","control",6,0
"4KH27","asynch","control",7,0
"4KH27","asynch","control",8,0
"4KH27","asynch","control",9,0
"4KH27","asynch","control",10,0
"4KH27","asynch","control",11,0
"4KH27","asynch","control",12,0
"4KH27","asynch","control",13,1
"TCS5Z","asynch","impasse",1,0
"TCS5Z","asynch","impasse",2,0
"TCS5Z","asynch","impasse",3,0
"TCS5Z","asynch","impasse",4,0
"TCS5Z","asynch","impasse",5,0
"TCS5Z","asynch","impasse",6,0
"TCS5Z","asynch","impasse",7,0
"TCS5Z","asynch","impasse",8,0
"TCS5Z","asynch","impasse",9,0
"TCS5Z","asynch","impasse",10,0
"TCS5Z","asynch","impasse",11,1
"TCS5Z","asynch","impasse",12,1
"TCS5Z","asynch","impasse",13,1
"HF78R","asynch","impasse",1,1
"HF78R","asynch","impasse",2,2
"HF78R","asynch","impasse",3,2
"HF78R","asynch","impasse",4,2
