"subject","condition","pretty_condition","term","mode","gender","age","language","schoolyear","country","effort","difficulty","confidence","enjoyment","other","disability","totaltime_m","violations","browser","width","height","pretty_mode","s_TRI","s_ORTH","s_TVERSKY","s_SATISFICE","s_REF","s_ABS","s_NABS","s_SCALED","DV_percent_NABS","rt_m","item_avg_rt","item_min_rt","item_max_rt","item_n_TRI","item_n_ORTH","item_n_TV","item_n_SAT","item_n_OTHER","item_n_POS","item_n_NEG","item_n_NEUTRAL","item_q1_NABS","item_q1_SCALED","item_q1_interpretation","item_q1_rt","item_q5_NABS","item_q5_SCALED","item_q5_interpretation","item_q5_rt","item_q7_NABS","item_q7_interpretation","item_q7_rt","item_q15_NABS","item_q15_interpretation","item_q15_rt","item_scaffold_NABS","item_scaffold_SCALED","item_scaffold_rt","item_test_NABS","item_test_SCALED","item_test_rt"
"N2UK6","111","Orth-Isosceles","fall17","lab-synch","Female",22,"English","Fifth","USA","NULL","NULL","NULL","NULL","NULL","NULL",11.9894333333333,"NULL","NULL","NULL","NULL","laboratory",-0.514750935339171,13,-0.146250808015514,0,0,0,0,-13,0,8.9022,41.0870769230769,6.366,117.3,0,13,0,0,0,0,0,0,0,-1,"Orthogonal",52.247,0,-1,"Orthogonal",117.3,0,"Orthogonal",24.905,0,"Orthogonal",80.04,0,-5,4.54191666666667,0,-8,4.36028333333333
"N3APK","113","Tri-Isosceles","winter22","asynch","Female",21,"X-Other","Third","USA","I tried my best on each question","4","3","4","","no",11.5583833333333,"2","chrome","1440","821","online-replication",0.705324822236587,9.29391025641026,-0.664350355526826,0,0,1,1,-9.5,0.0769230769230769,6.93331666666667,31.9999230769231,11.286,61.123,1,9,0,0,3,0,3,0,0,-1,"Orthogonal",27.048,1,1,"Triangular",37.17,0,"Orthogonal",24.621,0,"?",61.123,1,-3,2.82831666666667,0,-6.5,4.105
"N53LC","111","Orth-Isosceles","fall17","lab-synch","Female",21,"English","Fourth","US","NULL","NULL","NULL","NULL","NULL","NULL",12.2737666666667,"NULL","NULL","NULL","NULL","laboratory",-0.605660026248262,12.9230769230769,-0.229584141348847,0,0,0,0,-13,0,8.58373333333333,39.6172307692308,7.287,143.273,0,13,0,0,0,0,0,0,0,-1,"Orthogonal",16.928,0,-1,"Orthogonal",143.273,0,"Orthogonal",28.393,0,"Orthogonal",49.322,0,-5,4.14538333333333,0,-8,4.43835
"N8G60","113","Tri-Isosceles","spring18","lab-synch","Female",22,"English","Third","USA","NULL","NULL","NULL","NULL","NULL","NULL",8.5899,"NULL","NULL","NULL","NULL","laboratory",-0.139098401598402,4.74555860805861,-0.0950549450549451,0,0,0,0,-6.5,0,5.40191666666667,24.9319230769231,6.526,56.279,0,5,2,0,6,2,5,1,0,-1,"Orthogonal",11.336,0,-0.5,"?",56.279,0,"Orthogonal",37.651,0,"Tversky",36.393,0,-2.5,2.22125,0,-4,3.18066666666667
"NTBWZ","113","Tri-Isosceles","winter22","asynch","Female",19,"English","Second","United States","I tried my best on each question","2","4","4","","NA",10.7905666666667,"1","chrome","1186","737","online-replication",-0.510584268672504,11.375,-0.208750808015514,0,0,0,0,-12,0,7.83303333333333,36.1524615384615,9.358,176.579,0,11,0,0,2,0,2,0,0,-1,"Orthogonal",20.223,0,-1,"Orthogonal",176.579,0,"Orthogonal",19.891,0,"Orthogonal",41.553,0,-5,4.72753333333333,0,-7,3.1055
"NUUUY","113","Tri-Isosceles","winter22","asynch","Female",21,"Spanish","Third","United States","I tried my best on each question","2","4","3","","I have ADHD I dont know if it influenced the task though",17.4618,"1","chrome","2400","1211","online-replication",12.9230769230769,-0.62384184443008,8.08974358974359,0,0,12,12,12.5,0.923076923076923,7.91983333333333,36.5530769230769,10.858,87.348,12,0,1,0,0,1,0,0,0,0.5,"Tversky",35.672,1,1,"Triangular",37.229,1,"Triangular",87.348,1,"Triangular",19.993,4,4.5,3.19145,8,8,4.72838333333333
"NVGH4","113","Tri-Isosceles","spring18","lab-synch","Female",20,"English","Second","United States","NULL","NULL","NULL","NULL","NULL","NULL",21.46755,"NULL","NULL","NULL","NULL","laboratory",11.6730769230769,-0.907175177763413,7.83216783216783,0,0,10,10,10.5,0.769230769230769,13.9407166666667,64.3417692307692,8.928,210.688,10,0,2,0,1,2,1,0,0,0.5,"Tversky",74.973,1,1,"Triangular",88.609,1,"Triangular",68.768,1,"Triangular",210.688,2,2.5,5.67061666666667,8,8,8.2701
"O22H1","113","Tri-Isosceles","winter22","asynch","Female",20,"English","Third","United States","I tried my best on most questions","2","5","1","","",4.21043333333333,"1","chrome","1920","896","online-replication",-0.514750935339171,13,-0.146250808015514,0,0,0,0,-13,0,2.80823333333333,12.9610769230769,4.841,23.462,0,13,0,0,0,0,0,0,0,-1,"Orthogonal",6.768,0,-1,"Orthogonal",21.84,0,"Orthogonal",14.666,0,"Orthogonal",18.098,0,-5,1.11605,0,-8,1.69218333333333
"O3FRB","113","Tri-Isosceles","winter22","asynch","Female",21,"Korean","Third","Korea","I tried my best on each question","1","4","5","I accidently didn't press one thing on one question (don't remember the exact question, but it was asking what shift(s) were in the condition and I only pressed one) ","",5.74901666666667,"1","chrome","1438","687","online-replication",11.2794871794872,0.510086726998492,8.00641025641026,0,0,10,11,10,0.846153846153846,2.56215,11.8253076923077,6.568,26.078,11,0,0,0,2,0,2,0,0,-0.5,"?",26.078,1,1,"Triangular",10.685,1,"Triangular",18.135,1,"Triangular",10.452,4,3.5,1.0025,7,6.5,1.55965
"O7C4V","113","Tri-Isosceles","winter22","asynch","Female",22,"English","Fourth","USA","I tried my best on each question","4","2","2","","no",20.8619333333333,"2","chrome","1440","720","online-replication",8.33974358974359,0.816634346046111,6.44139194139194,0,0,8,8,5.5,0.615384615384615,11.0421666666667,50.9638461538462,9.767,129.421,8,2,1,0,2,1,2,0,0,-1,"Orthogonal",28.154,1,1,"Triangular",86.419,1,"Triangular",24.99,1,"Triangular",80.013,2,0.5,5.45365,6,5,5.58851666666667
"OOXNY","11111112","Orth-Equilateral","summer22","asynch","Male",22,"English",NA,"USA","I tried my best on most questions","3","2","1","this graph was hard to understand","",8.78376666666667,"2","chrome","1920","969","online-replication",0.0857392607392608,4.40416666666667,1.92605311355311,0,0,0,0,-5.5,0,4.82806666666667,22.2833846153846,6.925,111.74,0,5,2,0,6,2,3,3,0,-1,"Orthogonal",43.919,0,-1,"Orthogonal",23.739,0,"Tversky",12.738,0,"blank",17.138,0,-3,1.62793333333333,0,-2.5,3.20013333333333
"OQB9V","111","Orth-Isosceles","fall17","lab-synch","Female",19,"English","Second","USA","NULL","NULL","NULL","NULL","NULL","NULL",7.21741666666667,"NULL","NULL","NULL","NULL","laboratory",13,-0.540508511096746,8.08974358974359,0,0,13,13,13,1,3.76005,17.3540769230769,10.145,40.873,13,0,0,0,0,0,0,0,1,1,"Triangular",40.873,1,1,"Triangular",13.549,1,"Triangular",27.98,1,"Triangular",10.339,5,5,1.57871666666667,8,8,2.18133333333333
"OTNWU","113","Tri-Isosceles","winter22","asynch","Female",18,"English","First","USA","I tried my best on each question","3","3","3","","no",12.4263166666667,"1","chrome","1536","842","online-replication",-0.785584268672504,12.1666666666667,0.68180349062702,0,0,0,0,-12.5,0,8.61216666666667,39.7484615384615,9.402,96.632,0,12,0,0,1,0,1,0,0,-1,"Orthogonal",50.489,0,-1,"Orthogonal",61.945,0,"Orthogonal",24.244,0,"Orthogonal",96.632,0,-4.5,3.8884,0,-8,4.72376666666667
"OVZHS","111","Orth-Isosceles","spring18","lab-synch","Female",22,"English","Fourth","United States","NULL","NULL","NULL","NULL","NULL","NULL",12.8495166666667,"NULL","NULL","NULL","NULL","laboratory",-0.514750935339171,11.9230769230769,-0.723173884938591,0,0,0,0,-12.5,0,9.56103333333333,44.1278461538462,17.248,89.151,0,12,0,0,1,0,1,0,0,-1,"Orthogonal",19.376,0,-0.5,"?",85.706,0,"Orthogonal",20.849,0,"Orthogonal",89.151,0,-4.5,3.52908333333333,0,-8,6.03195
"OY8PV","113","Tri-Isosceles","spring18","lab-synch","Male",20,"English","Third","USA","NULL","NULL","NULL","NULL","NULL","NULL",15.5166333333333,"NULL","NULL","NULL","NULL","laboratory",-0.648084268672504,11.7857142857143,-0.146250808015514,0,0,0,0,-12.5,0,9.53201666666667,43.9939230769231,16.032,90.667,0,12,0,0,1,0,1,0,0,-1,"Orthogonal",35.36,0,-1,"Orthogonal",90.667,0,"Orthogonal",24.549,0,"Orthogonal",73.091,0,-5,4.44166666666667,0,-7.5,5.09035
"PBAU4","113","Tri-Isosceles","winter22","asynch","Female",24,"English","Third","USA","I tried my best on each question","3","4","3","I hope we get to know how many we got correct","no",14.0250333333333,"1","chrome","1718","885","online-replication",-0.514750935339171,11.4230769230769,-0.723173884938591,0,0,0,0,-12.5,0,7.6006,35.0796923076923,9.434,106.847,0,12,0,0,1,0,1,0,0,-1,"Orthogonal",17.382,0,-0.5,"?",83.196,0,"Orthogonal",19.06,0,"Orthogonal",106.847,0,-4.5,2.44475,0,-8,5.15585
"PKTN1","113","Tri-Isosceles","winter22","asynch","Female",19,"English","Fourth","United States","I tried my best on most questions","4","3","4","Start times were extremely easy. But when it came to half breaks, I was having difficulty with all the different points on the graph.","No",11.1346,"1","chrome","1440","730","online-replication",-0.514750935339171,13,-0.146250808015514,0,0,0,0,-13,0,7.24546666666667,33.4406153846154,4.816,89.386,0,13,0,0,0,0,0,0,0,-1,"Orthogonal",24.046,0,-1,"Orthogonal",63.739,0,"Orthogonal",12.887,0,"Orthogonal",39.393,0,-5,3.27183333333333,0,-8,3.97363333333333
"PQN6T","111","Orth-Isosceles","spring18","lab-synch","Female",20,"English","Third","India","NULL","NULL","NULL","NULL","NULL","NULL",7.08263333333333,"NULL","NULL","NULL","NULL","laboratory",-0.478008511096746,4.91842006033183,-0.331017022193493,0,0,1,1,-6.5,0.0769230769230769,4.1289,19.0564615384615,6.045,47.021,1,5,1,0,6,1,6,0,0,-1,"Orthogonal",24.618,1,1,"Triangular",13.762,0,"Orthogonal",24.963,0,"?",37.331,1,-1,1.23516666666667,0,-5.5,2.89373333333333
"PR840","11111112","Orth-Equilateral","summer22","asynch","Male",20,"English",NA,"USA","I tried my best on each question","1","5","4","","No",4.13435,"1","chrome","1440","725","online-replication",-0.514750935339171,11.9230769230769,-0.723173884938591,0,0,0,0,-12.5,0,2.91566666666667,13.4569230769231,5.735,26.307,0,12,0,0,1,0,1,0,0,-1,"Orthogonal",5.735,0,-0.5,"?",20.613,0,"Orthogonal",10.783,0,"Orthogonal",19.619,0,-4.5,1.12483333333333,0,-8,1.79083333333333
"PUPNU","11311112","Tri-Equilateral","summer22","asynch","Other-Not Listed",27,"English",NA,"USA","I tried my best on each question","3","5","4","","",7.38403333333333,"3","chrome","1920","969","online-replication",0.110249064660829,11.9375,-0.146250808015514,0,0,0,1,-11,0.0769230769230769,4.31451666666667,19.9131538461538,5.344,47.252,1,12,0,0,0,0,0,0,0,-1,"Orthogonal",9.059,0,-1,"Orthogonal",31.266,0,"Orthogonal",17.285,0,"Orthogonal",47.252,0,-5,1.49975,1,-6,2.81476666666667
"PX101","113","Tri-Isosceles","winter22","asynch","Male",21,"English","Third","united states","I tried my best on each question","1","4","3","","no",6.48695,"1","chrome","1330","729","online-replication",0.687572721396251,4.93816795949149,0.930887739711269,0,0,2,2,-5.5,0.153846153846154,3.77673333333333,17.4310769230769,4.524,31.911,2,6,1,0,4,1,4,0,0,-1,"Orthogonal",11.787,1,1,"Triangular",10.133,0,"Orthogonal",31.911,1,"Triangular",22.646,1,-1,1.1461,1,-4.5,2.63063333333333
"Q77EC","113","Tri-Isosceles","winter22","asynch","Female",20,"Spanish","Third","United States","I tried my best on each question","3","3","4","The fact that the bottom said start and end time was confusing. ","No",11.29625,"1","chrome","1280","800","online-replication",-0.485689310689311,8.73333333333333,0.292124542124542,0,0,0,0,-9,0,6.2202,28.7086153846154,9.058,48.718,0,9,1,0,3,1,1,2,0,-1,"Orthogonal",23.086,0,-1,"Orthogonal",47.167,0,"Orthogonal",23.052,0,"blank",48.718,0,-3,2.43635,0,-6,3.78385
"Q8EDD","111","Orth-Isosceles","spring18","lab-synch","Female",18,"English","First","United States","NULL","NULL","NULL","NULL","NULL","NULL",12.10525,"NULL","NULL","NULL","NULL","laboratory",-0.514750935339171,10.8397435897436,-0.723173884938591,0,0,0,0,-12,0,8.33886666666667,38.4870769230769,7.659,146.289,0,11,0,0,2,0,2,0,0,-1,"Orthogonal",12.275,0,-0.5,"?",146.289,0,"Orthogonal",21.483,0,"Orthogonal",48.909,0,-4,3.55468333333333,0,-8,4.78418333333333
"QAUVK","113","Tri-Isosceles","winter22","asynch","Male",18,"English","Fourth","United States","I tried my best on most questions","3","1","3","made me feel cross-eyed for a bit lol","n/a",10.8577166666667,"1","chrome","1440","789","online-replication",-0.514750935339171,11.4375,-0.146250808015514,0,0,0,0,-12.5,0,6.7008,30.9267692307692,7.958,75.956,0,12,0,0,1,0,1,0,0,-1,"Orthogonal",41.691,0,-1,"Orthogonal",75.956,0,"Orthogonal",19.064,0,"Orthogonal",27.163,0,-5,2.90575,0,-7.5,3.79505
"QRHO8","11111112","Orth-Equilateral","summer22","asynch","Male",42,"English",NA,"United States","I tried my best on each question","5","4","4","I'm curious to know more about how that chart was easy to use, although I suspect that was the goal here. The chart seemed like you should be able to follow the lines downward to find the end time, but they were too steeply angled, and that didn't work.","None",12.8265333333333,"1","chrome","1517","694","online-replication",-0.514750935339171,13,-0.146250808015514,0,0,0,0,-13,0,8.58911666666667,39.6420769230769,8.413,92.025,0,13,0,0,0,0,0,0,0,-1,"Orthogonal",34.001,0,-1,"Orthogonal",81.338,0,"Orthogonal",15.631,0,"Orthogonal",31.641,0,-5,3.91225,0,-8,4.67686666666667
"QSGCP","111","Orth-Isosceles","fall17","lab-synch","Female",19,"English","Second","United States of America","NULL","NULL","NULL","NULL","NULL","NULL",8.86058333333333,"NULL","NULL","NULL","NULL","laboratory",-0.514750935339171,13,-0.146250808015514,0,0,0,0,-13,0,5.46875,25.2403846153846,7.895,44.65,0,13,0,0,0,0,0,0,0,-1,"Orthogonal",19.547,0,-1,"Orthogonal",31.988,0,"Orthogonal",21.009,0,"Orthogonal",32.148,0,-5,1.91603333333333,0,-8,3.55271666666667
"QUCDX","111","Orth-Isosceles","spring18","lab-synch","Female",19,"Other","First","United States of America","NULL","NULL","NULL","NULL","NULL","NULL",11.59425,"NULL","NULL","NULL","NULL","laboratory",-0.573574464750935,12.9411764705882,-0.205074337427279,0,0,0,0,-13,0,9.11146666666667,42.0529230769231,9.097,85.146,0,13,0,0,0,0,0,0,0,-1,"Orthogonal",46.519,0,-1,"Orthogonal",83.28,0,"Orthogonal",19.498,0,"Orthogonal",47.838,0,-5,4.12036666666667,0,-8,4.9911
"QXSGR","11311112","Tri-Equilateral","summer22","asynch","Female",49,"English",NA,"USA","I tried my best on each question","2","4","4","","",11.8198333333333,"1","chrome","1536","722","online-replication",13,-0.540508511096746,8.08974358974359,0,0,13,13,13,1,9.01845,41.6236153846154,8.675,296.567,13,0,0,0,0,0,0,0,1,1,"Triangular",296.567,1,1,"Triangular",19.91,1,"Triangular",35.587,1,"Triangular",14.478,5,5,6.36763333333333,8,8,2.65081666666667
"R1T02","11311112","Tri-Equilateral","summer22","asynch","Male",33,"English",NA,"United states","I tried my best on each question","4","3","5","","",13.8714333333333,"1.5","chrome","1920","969","online-replication",-0.935584268672504,9.28974358974359,-0.587427278603749,0,1,0,0,-11,0,4.15081666666667,19.1576153846154,5.063,49.356,0,10,0,0,3,0,2,1,0,-1,"Orthogonal",13.021,0,-0.5,"?",49.356,0,"Orthogonal",11.497,0,"Orthogonal",20.475,0,-3.5,1.66011666666667,0,-7.5,2.4907
"R8PM2","111","Orth-Isosceles","fall17","lab-synch","Female",20,"English","Third","US","NULL","NULL","NULL","NULL","NULL","NULL",8.41973333333333,"NULL","NULL","NULL","NULL","laboratory",-0.514750935339171,11.9230769230769,-0.723173884938591,0,0,0,0,-12.5,0,5.46233333333333,25.2107692307692,7.112,78.645,0,12,0,0,1,0,1,0,0,-1,"Orthogonal",17.154,0,-0.5,"?",78.645,0,"Orthogonal",23.738,0,"Orthogonal",19.633,0,-4.5,2.82288333333333,0,-8,2.63945
"RC56M","113","Tri-Isosceles","winter22","asynch","Female",20,"English","Second","United States","I tried my best on each question","5","1","3","","",11.4406333333333,"1","chrome","1680","939","online-replication",2.10251096942273,8.11057692307692,1.74408801982331,0,0,3,3,-5,0.230769230769231,8.67088333333333,40.0194615384615,7.686,73.487,3,8,1,0,1,1,1,0,0,-1,"Orthogonal",55.883,0,-0.5,"?",73.487,0,"Orthogonal",22.447,0,"Orthogonal",32.37,1,-1,4.3189,2,-4,4.35198333333333
"REWC9","11311112","Tri-Equilateral","summer22","asynch","Female",22,"English",NA,"United States","I tried my best on each question","2","4","3","","",9.8659,"2","chrome","1512","805","online-replication",1.68561193708253,3.33620717517776,1.66877289377289,0,0,2,2,-5,0.153846153846154,6.43525,29.7011538461538,9.084,101.243,2,5,1,0,5,1,5,0,0,-1,"Orthogonal",18.169,1,1,"Triangular",45.069,0,"Orthogonal",36.246,1,"Triangular",19.189,1,-1,2.22026666666667,1,-4,4.21498333333333
"RR0NP","11311112","Tri-Equilateral","summer22","asynch","Female",47,"English",NA,"United States","I tried my best on each question","4","4","2","Almost at the end I realized the upper left to lower right axis showed the shifts end time but with out some type of additional visualization cue (bold line?) I found I needed to continue doing math for most of the questions.","I don't think so.",23.9325,"1","chrome","1920","937","online-replication",11.8666666666667,-0.611937082525318,8.08974358974359,0,0,12,12,11.5,0.923076923076923,17.7804666666667,82.0636923076923,9.624,172.35,12,0,0,0,1,0,1,0,1,1,"Triangular",64.989,1,1,"Triangular",111.201,1,"Triangular",34.557,1,"Triangular",172.35,5,5,5.03698333333333,7,6.5,12.7434833333333
"RT8OF","113","Tri-Isosceles","winter22","asynch","Male",20,"English","Third","USA","I tried my best on each question","5","2","1","","",6.89321666666667,"1","chrome","1920","937","online-replication",0.390173307085072,9.1407967032967,0.273392049127343,0,0,1,1,-10,0.0769230769230769,4.98706666666667,23.0172307692308,7.445,53.197,1,10,0,0,2,0,2,0,0,-1,"Orthogonal",24.604,0,-0.5,"?",53.197,0,"Orthogonal",12.948,0,"Orthogonal",22.324,0,-4.5,2.12598333333333,1,-5.5,2.86108333333333
"S0HHG","11111112","Orth-Equilateral","summer22","asynch","Male",24,"English",NA,"United States","I tried my best on each question","4","3","5","","",14.1539833333333,"3","chrome","1920","969","online-replication",9.6988344988345,-0.0238418444300797,7.01831501831502,0,0,10,10,8,0.769230769230769,7.32708333333333,33.8173076923077,13.412,116.75,10,1,0,0,2,0,2,0,0,-1,"Orthogonal",24.283,0,-0.5,"?",116.75,1,"Triangular",47.007,1,"Triangular",25.9,3,1.5,4.03265,7,6.5,3.29443333333333
"S1RTD","11311112","Tri-Equilateral","summer22","asynch","Female",38,"English",NA,"United States","I tried my best on each question","4","3","4","Nothing","No",8.2849,"2","chrome","1536","722","online-replication",-0.153113553113553,4.81771978021978,-0.402445593622064,0,0,1,1,-6.5,0.0769230769230769,6.1519,28.3933846153846,7.913,157.033,1,6,1,0,5,1,4,1,0,-1,"Orthogonal",10.934,1,1,"Triangular",36.502,0,"Orthogonal",26.996,0,"Orthogonal",19.297,1,-1,1.67838333333333,0,-5.5,4.47351666666667
"S4G9E","111","Orth-Isosceles","spring18","lab-synch","Female",21,"English","Fourth","United States","NULL","NULL","NULL","NULL","NULL","NULL",9.89913333333333,"NULL","NULL","NULL","NULL","laboratory",-0.514750935339171,13,-0.146250808015514,0,0,0,0,-13,0,5.94081666666667,27.4191538461538,7.765,62.611,0,13,0,0,0,0,0,0,0,-1,"Orthogonal",29.268,0,-1,"Orthogonal",52.639,0,"Orthogonal",15.457,0,"Orthogonal",36.979,0,-5,2.39263333333333,0,-8,3.54818333333333
"SC00U","113","Tri-Isosceles","fall17","lab-synch","Male",18,"English","First","United States of America","NULL","NULL","NULL","NULL","NULL","NULL",13.1080333333333,"NULL","NULL","NULL","NULL","laboratory",11.9230769230769,0.542824822236587,7.01831501831502,0,0,11,12,11,0.923076923076923,7.65323333333333,35.3226153846154,7.693,115.65,12,1,0,0,0,0,0,0,0,-1,"Orthogonal",50.322,1,1,"Triangular",35.176,1,"Triangular",23.667,1,"Triangular",13.435,4,3,4.07371666666667,8,8,3.57951666666667
"SQ6AK","113","Tri-Isosceles","spring18","lab-synch","Male",24,"English","Third","US","NULL","NULL","NULL","NULL","NULL","NULL",19.6975833333333,"NULL","NULL","NULL","NULL","laboratory",3.14634532134532,5.87931749622926,3.71246767937944,0,0,1,1,-5.5,0.0769230769230769,14.3544166666667,66.2511538461538,6.422,236.9,1,7,3,0,2,3,2,0,0,-1,"Orthogonal",34.149,0,0.5,"Tversky",132.965,0,"frenzy",43.265,0,"?",75.288,0,-2,8.31741666666667,1,-3.5,6.037
"SQZ9U","113","Tri-Isosceles","winter22","asynch","Male",22,"English","Fourth","United States","I tried my best on each question","4","3","3","Nothing","ADHD",9.3448,"1","chrome","1792","984","online-replication",-0.586179506767742,11.8333333333333,-0.217679379444085,0,0,0,0,-12.5,0,6.27065,28.9414615384615,7.39,112.577,0,12,0,0,1,0,1,0,0,-1,"Orthogonal",15.44,0,-1,"Orthogonal",112.577,0,"Orthogonal",19.179,0,"Orthogonal",45.614,0,-4.5,2.89098333333333,0,-8,3.37966666666667
"SWST4","113","Tri-Isosceles","spring18","lab-synch","Female",18,"English","First","USA","NULL","NULL","NULL","NULL","NULL","NULL",11.22685,"NULL","NULL","NULL","NULL","laboratory",-0.0676698301698302,8.16923076923077,-0.426039646627882,0,0,0,0,-9.5,0,7.62631666666667,35.1983846153846,10.119,64.606,0,9,1,0,3,1,2,1,0,-1,"Orthogonal",32.011,0,-0.5,"?",38.709,0,"Orthogonal",25.917,0,"?",45.544,0,-3,2.92966666666667,0,-6.5,4.69665
"SYW8Y","11311112","Tri-Equilateral","summer22","asynch","Male",44,"English",NA,"United States","I tried my best on each question","4","3","4","The ending times and break times felt very difficult to calculate from this format.","None",7.59373333333333,"1","chrome","1536","714","online-replication",2.1113344988345,7.52867647058823,4.10532482223659,0,0,3,3,-5,0.230769230769231,4.9864,23.0141538461538,7.265,63.22,3,8,1,0,1,1,1,0,0,-1,"Orthogonal",12.573,0,-1,"Orthogonal",18.725,0,"Orthogonal",20.093,0,"Tversky",31.936,1,-3,2.03138333333333,2,-2,2.95501666666667
"T2OHS","113","Tri-Isosceles","spring18","lab-synch","Female",19,"Spanish","Second","UNITED STATES","NULL","NULL","NULL","NULL","NULL","NULL",13.0726166666667,"NULL","NULL","NULL","NULL","laboratory",13,-0.540508511096746,8.08974358974359,0,0,13,13,13,1,7.94373333333333,36.6633846153846,10.214,96.332,13,0,0,0,0,0,0,0,1,1,"Triangular",83.764,1,1,"Triangular",52.905,1,"Triangular",96.332,1,"Triangular",33.574,5,5,3.19623333333333,8,8,4.7475
"TCH5L","113","Tri-Isosceles","spring18","lab-synch","Male",22,"Mandarin or Cantonese","Fifth","Indonesia","NULL","NULL","NULL","NULL","NULL","NULL",15.23215,"NULL","NULL","NULL","NULL","laboratory",0.421396250808016,8.07307692307692,0.610159448394742,0,0,1,1,-7.5,0.0769230769230769,11.53575,53.2419230769231,10.074,133.9,1,9,2,0,1,2,1,0,0,0.5,"Tversky",36.633,1,1,"Triangular",45.039,0,"Orthogonal",25.607,0,"Orthogonal",64.54,1,0.5,3.6661,0,-8,7.86965
"TCJCD","11311112","Tri-Equilateral","summer22","asynch","Female",51,"English",NA,"USA","I tried my best on each question","3","3","5","I can't think of anything I might add here. Sorry.","No",16.5846333333333,"4","chrome","1440","707","online-replication",0.222153826565591,7.82797619047619,1.90364414996768,0,0,1,1,-8.5,0.0769230769230769,10.9124166666667,50.365,11.318,184.61,1,9,1,0,2,1,2,0,0,-1,"Orthogonal",23.784,0,-1,"Orthogonal",184.61,0,"Orthogonal",15.96,0,"Orthogonal",82.381,0,-3,4.8204,1,-5.5,6.09201666666667
"TELDD","113","Tri-Isosceles","spring18","lab-synch","Male",20,"English","Third","United States","NULL","NULL","NULL","NULL","NULL","NULL",13.60285,"NULL","NULL","NULL","NULL","laboratory",12.9230769230769,-0.62384184443008,8.08974358974359,0,0,12,12,12.5,0.923076923076923,8.16663333333333,37.6921538461538,7.234,140.081,12,0,1,0,0,1,0,0,0,0.5,"Tversky",38.926,1,1,"Triangular",140.081,1,"Triangular",50.481,1,"Triangular",80.16,4,4.5,4.2795,8,8,3.88713333333333
"TPV5H","113","Tri-Isosceles","winter22","asynch","Female",20,"English","Second","USA","I tried my best on each question","5","3","1","I worked a retail job with a shift chart and if I ever had to deal with one like this I would've poked my eyes out every day.  ","No",15.8744,"1","chrome","1440","789","online-replication",0.351915731327496,11.7177197802198,-0.229584141348847,0,0,0,0,-11,0,9.77825,45.1303846153846,7.52,141.121,0,11,0,0,2,1,1,0,0,-1,"Orthogonal",21.965,0,0.5,"both tri + orth",141.121,0,"Orthogonal",18.314,0,"Orthogonal",49.293,0,-3.5,5.43716666666667,0,-7.5,4.34108333333333
"TX10R","111","Orth-Isosceles","fall17","lab-synch","Male",20,"English","Third","USA","NULL","NULL","NULL","NULL","NULL","NULL",10.4999,"NULL","NULL","NULL","NULL","laboratory",0.172749064660829,11.4375,-0.0874272786037492,0,0,0,1,-11,0.0769230769230769,8.14655,37.5994615384615,7.468,94.11,1,12,0,0,0,0,0,0,0,-1,"Orthogonal",26.552,0,-1,"Orthogonal",90.949,0,"Orthogonal",18.647,0,"Orthogonal",94.11,0,-5,4.2204,1,-6,3.92615
"U2F64","113","Tri-Isosceles","winter22","asynch","Male",20,"English","Third","United States","I tried my best on each question","3","4","3","","",13.0013833333333,"1","chrome","1440","702","online-replication",-0.452250935339171,11.4285714285714,-0.0874272786037492,0,0,0,0,-12.5,0,8.98608333333333,41.4742307692308,7.729,105.625,0,12,0,0,1,0,1,0,0,-1,"Orthogonal",21.628,0,-1,"Orthogonal",105.625,0,"Orthogonal",77.034,0,"Orthogonal",39.238,0,-5,4.15921666666667,0,-7.5,4.82686666666667
"U2H8G","11111112","Orth-Equilateral","summer22","asynch","Female",28,"English",NA,"USA","I tried my best on each question","4","5","5","","",8.67163333333333,"2.5","chrome","1280","720","online-replication",13,-0.540508511096746,8.08974358974359,0,0,13,13,13,1,3.9464,18.2141538461538,7.152,61.164,13,0,0,0,0,0,0,0,1,1,"Triangular",28.854,1,1,"Triangular",17.629,1,"Triangular",38.941,1,"Triangular",14.501,5,5,1.31216666666667,8,8,2.63423333333333
"U6RT2","113","Tri-Isosceles","fall17","lab-synch","Male",19,"English","Second","United States","NULL","NULL","NULL","NULL","NULL","NULL",8.44173333333333,"NULL","NULL","NULL","NULL","laboratory",10.2564102564103,1.10949148890325,6.58974358974359,0,0,10,10,9,0.769230769230769,5.23095,24.1428461538462,8.006,64.52,10,1,1,0,1,1,1,0,0,-1,"Orthogonal",64.52,1,1,"Triangular",20.427,0,"frenzy",33.984,1,"Triangular",13.484,3,2.5,2.383,7,6.5,2.84795
"U839U","113","Tri-Isosceles","winter22","asynch","Female",19,"English","Second","United States","I tried my best on each question","3","2","3","","no",11.5474833333333,"1","chrome","1280","721","online-replication",-1.01891760200584,10.9230769230769,-0.587427278603749,0,0,0,0,-12.5,0,6.14286666666667,28.3516923076923,8.512,83.327,0,12,0,0,1,0,1,0,0,-1,"Orthogonal",18.19,0,-0.5,"?",29.536,0,"Orthogonal",83.327,0,"Orthogonal",21.523,0,-4.5,2.05466666666667,0,-8,4.0882
