"subject","mode","pretty_condition","question","score","SHAPE","SCALE"
"D3FZH","asynch","Orth-Equilateral",10,-4,"ORTH","equilateral"
"D3FZH","asynch","Orth-Equilateral",11,-4.5,"ORTH","equilateral"
"D3FZH","asynch","Orth-Equilateral",12,-5,"ORTH","equilateral"
"D3FZH","asynch","Orth-Equilateral",13,-4,"ORTH","equilateral"
"FKYE6","asynch","Orth-Equilateral",1,-1,"ORTH","equilateral"
"FKYE6","asynch","Orth-Equilateral",2,-2,"ORTH","equilateral"
"FKYE6","asynch","Orth-Equilateral",3,-3,"ORTH","equilateral"
"FKYE6","asynch","Orth-Equilateral",4,-4,"ORTH","equilateral"
"FKYE6","asynch","Orth-Equilateral",5,-5,"ORTH","equilateral"
"FKYE6","asynch","Orth-Equilateral",6,-6,"ORTH","equilateral"
"FKYE6","asynch","Orth-Equilateral",7,-7,"ORTH","equilateral"
"FKYE6","asynch","Orth-Equilateral",8,-8,"ORTH","equilateral"
"FKYE6","asynch","Orth-Equilateral",9,-9,"ORTH","equilateral"
"FKYE6","asynch","Orth-Equilateral",10,-10,"ORTH","equilateral"
"FKYE6","asynch","Orth-Equilateral",11,-11,"ORTH","equilateral"
"FKYE6","asynch","Orth-Equilateral",12,-12,"ORTH","equilateral"
"FKYE6","asynch","Orth-Equilateral",13,-13,"ORTH","equilateral"
"YSHXL","asynch","Orth-Equilateral",1,-1,"ORTH","equilateral"
"YSHXL","asynch","Orth-Equilateral",2,-0.5,"ORTH","equilateral"
"YSHXL","asynch","Orth-Equilateral",3,0,"ORTH","equilateral"
"YSHXL","asynch","Orth-Equilateral",4,-0.5,"ORTH","equilateral"
"YSHXL","asynch","Orth-Equilateral",5,0,"ORTH","equilateral"
"YSHXL","asynch","Orth-Equilateral",6,-1,"ORTH","equilateral"
"YSHXL","asynch","Orth-Equilateral",7,-1.5,"ORTH","equilateral"
"YSHXL","asynch","Orth-Equilateral",8,-1,"ORTH","equilateral"
"YSHXL","asynch","Orth-Equilateral",9,-2,"ORTH","equilateral"
"YSHXL","asynch","Orth-Equilateral",10,-3,"ORTH","equilateral"
"YSHXL","asynch","Orth-Equilateral",11,-3.5,"ORTH","equilateral"
"YSHXL","asynch","Orth-Equilateral",12,-4,"ORTH","equilateral"
"YSHXL","asynch","Orth-Equilateral",13,-3.5,"ORTH","equilateral"
"UZ4K6","asynch","Orth-Equilateral",1,-1,"ORTH","equilateral"
"UZ4K6","asynch","Orth-Equilateral",2,-2,"ORTH","equilateral"
"UZ4K6","asynch","Orth-Equilateral",3,-3,"ORTH","equilateral"
"UZ4K6","asynch","Orth-Equilateral",4,-4,"ORTH","equilateral"
"UZ4K6","asynch","Orth-Equilateral",5,-5,"ORTH","equilateral"
"UZ4K6","asynch","Orth-Equilateral",6,-6,"ORTH","equilateral"
"UZ4K6","asynch","Orth-Equilateral",7,-7,"ORTH","equilateral"
"UZ4K6","asynch","Orth-Equilateral",8,-8,"ORTH","equilateral"
"UZ4K6","asynch","Orth-Equilateral",9,-9,"ORTH","equilateral"
"UZ4K6","asynch","Orth-Equilateral",10,-10,"ORTH","equilateral"
"UZ4K6","asynch","Orth-Equilateral",11,-11,"ORTH","equilateral"
"UZ4K6","asynch","Orth-Equilateral",12,-12,"ORTH","equilateral"
"UZ4K6","asynch","Orth-Equilateral",13,-13,"ORTH","equilateral"
"ZHGQM","asynch","Orth-Equilateral",1,-1,"ORTH","equilateral"
"ZHGQM","asynch","Orth-Equilateral",2,-2,"ORTH","equilateral"
"ZHGQM","asynch","Orth-Equilateral",3,-3,"ORTH","equilateral"
"ZHGQM","asynch","Orth-Equilateral",4,-4,"ORTH","equilateral"
"ZHGQM","asynch","Orth-Equilateral",5,-5,"ORTH","equilateral"
"ZHGQM","asynch","Orth-Equilateral",6,-6,"ORTH","equilateral"
"ZHGQM","asynch","Orth-Equilateral",7,-7,"ORTH","equilateral"
"ZHGQM","asynch","Orth-Equilateral",8,-8,"ORTH","equilateral"
"ZHGQM","asynch","Orth-Equilateral",9,-9,"ORTH","equilateral"
"ZHGQM","asynch","Orth-Equilateral",10,-10,"ORTH","equilateral"
"ZHGQM","asynch","Orth-Equilateral",11,-11,"ORTH","equilateral"
"ZHGQM","asynch","Orth-Equilateral",12,-12,"ORTH","equilateral"
"ZHGQM","asynch","Orth-Equilateral",13,-13,"ORTH","equilateral"
"7WX1G","asynch","Orth-Equilateral",1,-1,"ORTH","equilateral"
"7WX1G","asynch","Orth-Equilateral",2,-2,"ORTH","equilateral"
"7WX1G","asynch","Orth-Equilateral",3,-3,"ORTH","equilateral"
"7WX1G","asynch","Orth-Equilateral",4,-4,"ORTH","equilateral"
"7WX1G","asynch","Orth-Equilateral",5,-4,"ORTH","equilateral"
"7WX1G","asynch","Orth-Equilateral",6,-5,"ORTH","equilateral"
"7WX1G","asynch","Orth-Equilateral",7,-6,"ORTH","equilateral"
"7WX1G","asynch","Orth-Equilateral",8,-7,"ORTH","equilateral"
"7WX1G","asynch","Orth-Equilateral",9,-8,"ORTH","equilateral"
"7WX1G","asynch","Orth-Equilateral",10,-9,"ORTH","equilateral"
"7WX1G","asynch","Orth-Equilateral",11,-10,"ORTH","equilateral"
"7WX1G","asynch","Orth-Equilateral",12,-11,"ORTH","equilateral"
"7WX1G","asynch","Orth-Equilateral",13,-12,"ORTH","equilateral"
"MV1AX","asynch","Orth-Equilateral",1,-1,"ORTH","equilateral"
"MV1AX","asynch","Orth-Equilateral",2,-2,"ORTH","equilateral"
"MV1AX","asynch","Orth-Equilateral",3,-1.5,"ORTH","equilateral"
"MV1AX","asynch","Orth-Equilateral",4,-2.5,"ORTH","equilateral"
"MV1AX","asynch","Orth-Equilateral",5,-1.5,"ORTH","equilateral"
"MV1AX","asynch","Orth-Equilateral",6,-2.5,"ORTH","equilateral"
"MV1AX","asynch","Orth-Equilateral",7,-3.5,"ORTH","equilateral"
"MV1AX","asynch","Orth-Equilateral",8,-4,"ORTH","equilateral"
"MV1AX","asynch","Orth-Equilateral",9,-5,"ORTH","equilateral"
"MV1AX","asynch","Orth-Equilateral",10,-6,"ORTH","equilateral"
"MV1AX","asynch","Orth-Equilateral",11,-6.5,"ORTH","equilateral"
"MV1AX","asynch","Orth-Equilateral",12,-7,"ORTH","equilateral"
"MV1AX","asynch","Orth-Equilateral",13,-7.5,"ORTH","equilateral"
"L5J42","asynch","Orth-Equilateral",1,-1,"ORTH","equilateral"
"L5J42","asynch","Orth-Equilateral",2,-2,"ORTH","equilateral"
"L5J42","asynch","Orth-Equilateral",3,-2.5,"ORTH","equilateral"
"L5J42","asynch","Orth-Equilateral",4,-3,"ORTH","equilateral"
"L5J42","asynch","Orth-Equilateral",5,-2.5,"ORTH","equilateral"
"L5J42","asynch","Orth-Equilateral",6,-2,"ORTH","equilateral"
"L5J42","asynch","Orth-Equilateral",7,-3,"ORTH","equilateral"
"L5J42","asynch","Orth-Equilateral",8,-3.5,"ORTH","equilateral"
"L5J42","asynch","Orth-Equilateral",9,-4.5,"ORTH","equilateral"
"L5J42","asynch","Orth-Equilateral",10,-5.5,"ORTH","equilateral"
"L5J42","asynch","Orth-Equilateral",11,-6,"ORTH","equilateral"
"L5J42","asynch","Orth-Equilateral",12,-6.5,"ORTH","equilateral"
"L5J42","asynch","Orth-Equilateral",13,-5.5,"ORTH","equilateral"
"4CTP0","asynch","Orth-Equilateral",1,-1,"ORTH","equilateral"
"4CTP0","asynch","Orth-Equilateral",2,-2,"ORTH","equilateral"
"4CTP0","asynch","Orth-Equilateral",3,-3,"ORTH","equilateral"
"4CTP0","asynch","Orth-Equilateral",4,-4,"ORTH","equilateral"
"4CTP0","asynch","Orth-Equilateral",5,-5,"ORTH","equilateral"
"4CTP0","asynch","Orth-Equilateral",6,-6,"ORTH","equilateral"
"4CTP0","asynch","Orth-Equilateral",7,-7,"ORTH","equilateral"
"4CTP0","asynch","Orth-Equilateral",8,-8,"ORTH","equilateral"
"4CTP0","asynch","Orth-Equilateral",9,-9,"ORTH","equilateral"
"4CTP0","asynch","Orth-Equilateral",10,-10,"ORTH","equilateral"
"4CTP0","asynch","Orth-Equilateral",11,-11,"ORTH","equilateral"
"4CTP0","asynch","Orth-Equilateral",12,-12,"ORTH","equilateral"
"4CTP0","asynch","Orth-Equilateral",13,-13,"ORTH","equilateral"
"S0HHG","asynch","Orth-Equilateral",1,-1,"ORTH","equilateral"
"S0HHG","asynch","Orth-Equilateral",2,0,"ORTH","equilateral"
"S0HHG","asynch","Orth-Equilateral",3,1,"ORTH","equilateral"
"S0HHG","asynch","Orth-Equilateral",4,2,"ORTH","equilateral"
"S0HHG","asynch","Orth-Equilateral",5,1.5,"ORTH","equilateral"
"S0HHG","asynch","Orth-Equilateral",6,2.5,"ORTH","equilateral"
"S0HHG","asynch","Orth-Equilateral",7,3.5,"ORTH","equilateral"
"S0HHG","asynch","Orth-Equilateral",8,4.5,"ORTH","equilateral"
"S0HHG","asynch","Orth-Equilateral",9,5.5,"ORTH","equilateral"
"S0HHG","asynch","Orth-Equilateral",10,6.5,"ORTH","equilateral"
"S0HHG","asynch","Orth-Equilateral",11,6,"ORTH","equilateral"
"S0HHG","asynch","Orth-Equilateral",12,7,"ORTH","equilateral"
"S0HHG","asynch","Orth-Equilateral",13,8,"ORTH","equilateral"
"K8UXV","asynch","Orth-Equilateral",1,-1,"ORTH","equilateral"
"K8UXV","asynch","Orth-Equilateral",2,-2,"ORTH","equilateral"
"K8UXV","asynch","Orth-Equilateral",3,-1.5,"ORTH","equilateral"
"K8UXV","asynch","Orth-Equilateral",4,-2,"ORTH","equilateral"
"K8UXV","asynch","Orth-Equilateral",5,-1,"ORTH","equilateral"
"K8UXV","asynch","Orth-Equilateral",6,-2,"ORTH","equilateral"
"K8UXV","asynch","Orth-Equilateral",7,-2.5,"ORTH","equilateral"
"K8UXV","asynch","Orth-Equilateral",8,-3,"ORTH","equilateral"
"K8UXV","asynch","Orth-Equilateral",9,-4,"ORTH","equilateral"
"K8UXV","asynch","Orth-Equilateral",10,-5,"ORTH","equilateral"
"K8UXV","asynch","Orth-Equilateral",11,-5.5,"ORTH","equilateral"
"K8UXV","asynch","Orth-Equilateral",12,-6.5,"ORTH","equilateral"
"K8UXV","asynch","Orth-Equilateral",13,-7.5,"ORTH","equilateral"
"2P7ZX","asynch","Orth-Equilateral",1,-1,"ORTH","equilateral"
"2P7ZX","asynch","Orth-Equilateral",2,-2,"ORTH","equilateral"
"2P7ZX","asynch","Orth-Equilateral",3,-1.5,"ORTH","equilateral"
"2P7ZX","asynch","Orth-Equilateral",4,-1,"ORTH","equilateral"
"2P7ZX","asynch","Orth-Equilateral",5,-1.5,"ORTH","equilateral"
"2P7ZX","asynch","Orth-Equilateral",6,-2.5,"ORTH","equilateral"
"2P7ZX","asynch","Orth-Equilateral",7,-3,"ORTH","equilateral"
"2P7ZX","asynch","Orth-Equilateral",8,-2.5,"ORTH","equilateral"
"2P7ZX","asynch","Orth-Equilateral",9,-3.5,"ORTH","equilateral"
"2P7ZX","asynch","Orth-Equilateral",10,-4.5,"ORTH","equilateral"
"2P7ZX","asynch","Orth-Equilateral",11,-5.5,"ORTH","equilateral"
"2P7ZX","asynch","Orth-Equilateral",12,-6.5,"ORTH","equilateral"
"2P7ZX","asynch","Orth-Equilateral",13,-7.5,"ORTH","equilateral"
"A41X5","asynch","Orth-Equilateral",1,-1,"ORTH","equilateral"
"A41X5","asynch","Orth-Equilateral",2,-0.5,"ORTH","equilateral"
"A41X5","asynch","Orth-Equilateral",3,-1,"ORTH","equilateral"
"A41X5","asynch","Orth-Equilateral",4,-1.5,"ORTH","equilateral"
"A41X5","asynch","Orth-Equilateral",5,-2,"ORTH","equilateral"
"A41X5","asynch","Orth-Equilateral",6,-3,"ORTH","equilateral"
"A41X5","asynch","Orth-Equilateral",7,-3.5,"ORTH","equilateral"
"A41X5","asynch","Orth-Equilateral",8,-4,"ORTH","equilateral"
"A41X5","asynch","Orth-Equilateral",9,-5,"ORTH","equilateral"
"A41X5","asynch","Orth-Equilateral",10,-6,"ORTH","equilateral"
"A41X5","asynch","Orth-Equilateral",11,-6.5,"ORTH","equilateral"
"A41X5","asynch","Orth-Equilateral",12,-7,"ORTH","equilateral"
"A41X5","asynch","Orth-Equilateral",13,-8,"ORTH","equilateral"
"YX963","asynch","Orth-Equilateral",1,-1,"ORTH","equilateral"
"YX963","asynch","Orth-Equilateral",2,-2,"ORTH","equilateral"
"YX963","asynch","Orth-Equilateral",3,-2.5,"ORTH","equilateral"
"YX963","asynch","Orth-Equilateral",4,-3,"ORTH","equilateral"
"YX963","asynch","Orth-Equilateral",5,-2,"ORTH","equilateral"
"YX963","asynch","Orth-Equilateral",6,-3,"ORTH","equilateral"
"YX963","asynch","Orth-Equilateral",7,-4,"ORTH","equilateral"
"YX963","asynch","Orth-Equilateral",8,-4.5,"ORTH","equilateral"
"YX963","asynch","Orth-Equilateral",9,-5.5,"ORTH","equilateral"
"YX963","asynch","Orth-Equilateral",10,-6.5,"ORTH","equilateral"
"YX963","asynch","Orth-Equilateral",11,-7,"ORTH","equilateral"
"YX963","asynch","Orth-Equilateral",12,-8,"ORTH","equilateral"
"YX963","asynch","Orth-Equilateral",13,-7,"ORTH","equilateral"
"X2J7T","asynch","Tri-Equilateral",1,-1,"TRI","equilateral"
"X2J7T","asynch","Tri-Equilateral",2,-2,"TRI","equilateral"
"X2J7T","asynch","Tri-Equilateral",3,-3,"TRI","equilateral"
"X2J7T","asynch","Tri-Equilateral",4,-4,"TRI","equilateral"
"X2J7T","asynch","Tri-Equilateral",5,-4.5,"TRI","equilateral"
"X2J7T","asynch","Tri-Equilateral",6,-5.5,"TRI","equilateral"
"X2J7T","asynch","Tri-Equilateral",7,-6.5,"TRI","equilateral"
"X2J7T","asynch","Tri-Equilateral",8,-7.5,"TRI","equilateral"
"X2J7T","asynch","Tri-Equilateral",9,-8.5,"TRI","equilateral"
"X2J7T","asynch","Tri-Equilateral",10,-9.5,"TRI","equilateral"
"X2J7T","asynch","Tri-Equilateral",11,-10.5,"TRI","equilateral"
"X2J7T","asynch","Tri-Equilateral",12,-11.5,"TRI","equilateral"
"X2J7T","asynch","Tri-Equilateral",13,-12,"TRI","equilateral"
"6N7FZ","asynch","Orth-Equilateral",1,-1,"ORTH","equilateral"
"6N7FZ","asynch","Orth-Equilateral",2,-2,"ORTH","equilateral"
"6N7FZ","asynch","Orth-Equilateral",3,-3,"ORTH","equilateral"
"6N7FZ","asynch","Orth-Equilateral",4,-4,"ORTH","equilateral"
"6N7FZ","asynch","Orth-Equilateral",5,-4.5,"ORTH","equilateral"
"6N7FZ","asynch","Orth-Equilateral",6,-5.5,"ORTH","equilateral"
"6N7FZ","asynch","Orth-Equilateral",7,-6.5,"ORTH","equilateral"
"6N7FZ","asynch","Orth-Equilateral",8,-7.5,"ORTH","equilateral"
"6N7FZ","asynch","Orth-Equilateral",9,-8.5,"ORTH","equilateral"
"6N7FZ","asynch","Orth-Equilateral",10,-9.5,"ORTH","equilateral"
"6N7FZ","asynch","Orth-Equilateral",11,-10.5,"ORTH","equilateral"
"6N7FZ","asynch","Orth-Equilateral",12,-11.5,"ORTH","equilateral"
"6N7FZ","asynch","Orth-Equilateral",13,-12.5,"ORTH","equilateral"
"JNM09","asynch","Orth-Equilateral",1,-1,"ORTH","equilateral"
"JNM09","asynch","Orth-Equilateral",2,-2,"ORTH","equilateral"
"JNM09","asynch","Orth-Equilateral",3,-3,"ORTH","equilateral"
"JNM09","asynch","Orth-Equilateral",4,-4,"ORTH","equilateral"
"JNM09","asynch","Orth-Equilateral",5,-5,"ORTH","equilateral"
"JNM09","asynch","Orth-Equilateral",6,-6,"ORTH","equilateral"
"JNM09","asynch","Orth-Equilateral",7,-7,"ORTH","equilateral"
"JNM09","asynch","Orth-Equilateral",8,-8,"ORTH","equilateral"
"JNM09","asynch","Orth-Equilateral",9,-9,"ORTH","equilateral"
"JNM09","asynch","Orth-Equilateral",10,-10,"ORTH","equilateral"
"JNM09","asynch","Orth-Equilateral",11,-11,"ORTH","equilateral"
"JNM09","asynch","Orth-Equilateral",12,-11,"ORTH","equilateral"
"JNM09","asynch","Orth-Equilateral",13,-12,"ORTH","equilateral"
"GOHER","asynch","Tri-Equilateral",1,-1,"TRI","equilateral"
"GOHER","asynch","Tri-Equilateral",2,-2,"TRI","equilateral"
"GOHER","asynch","Tri-Equilateral",3,-1.5,"TRI","equilateral"
"GOHER","asynch","Tri-Equilateral",4,-2,"TRI","equilateral"
"GOHER","asynch","Tri-Equilateral",5,-1,"TRI","equilateral"
"GOHER","asynch","Tri-Equilateral",6,-0.5,"TRI","equilateral"
"GOHER","asynch","Tri-Equilateral",7,-1,"TRI","equilateral"
"GOHER","asynch","Tri-Equilateral",8,-1.5,"TRI","equilateral"
"GOHER","asynch","Tri-Equilateral",9,-0.5,"TRI","equilateral"
"GOHER","asynch","Tri-Equilateral",10,-1.5,"TRI","equilateral"
"GOHER","asynch","Tri-Equilateral",11,-2,"TRI","equilateral"
"GOHER","asynch","Tri-Equilateral",12,-1,"TRI","equilateral"
"GOHER","asynch","Tri-Equilateral",13,-0.5,"TRI","equilateral"
"BMT62","asynch","Orth-Equilateral",1,-1,"ORTH","equilateral"
"BMT62","asynch","Orth-Equilateral",2,-2,"ORTH","equilateral"
"BMT62","asynch","Orth-Equilateral",3,-3,"ORTH","equilateral"
"BMT62","asynch","Orth-Equilateral",4,-4,"ORTH","equilateral"
"BMT62","asynch","Orth-Equilateral",5,-5,"ORTH","equilateral"
"BMT62","asynch","Orth-Equilateral",6,-6,"ORTH","equilateral"
"BMT62","asynch","Orth-Equilateral",7,-7,"ORTH","equilateral"
"BMT62","asynch","Orth-Equilateral",8,-8,"ORTH","equilateral"
"BMT62","asynch","Orth-Equilateral",9,-9,"ORTH","equilateral"
"BMT62","asynch","Orth-Equilateral",10,-10,"ORTH","equilateral"
"BMT62","asynch","Orth-Equilateral",11,-11,"ORTH","equilateral"
"BMT62","asynch","Orth-Equilateral",12,-12,"ORTH","equilateral"
"BMT62","asynch","Orth-Equilateral",13,-13,"ORTH","equilateral"
"H3NDL","asynch","Tri-Equilateral",1,-1,"TRI","equilateral"
"H3NDL","asynch","Tri-Equilateral",2,-2,"TRI","equilateral"
"H3NDL","asynch","Tri-Equilateral",3,-3,"TRI","equilateral"
"H3NDL","asynch","Tri-Equilateral",4,-4,"TRI","equilateral"
"H3NDL","asynch","Tri-Equilateral",5,-4.5,"TRI","equilateral"
"H3NDL","asynch","Tri-Equilateral",6,-5.5,"TRI","equilateral"
"H3NDL","asynch","Tri-Equilateral",7,-6.5,"TRI","equilateral"
"H3NDL","asynch","Tri-Equilateral",8,-7.5,"TRI","equilateral"
"H3NDL","asynch","Tri-Equilateral",9,-8.5,"TRI","equilateral"
"H3NDL","asynch","Tri-Equilateral",10,-9.5,"TRI","equilateral"
"H3NDL","asynch","Tri-Equilateral",11,-10.5,"TRI","equilateral"
"H3NDL","asynch","Tri-Equilateral",12,-11.5,"TRI","equilateral"
"H3NDL","asynch","Tri-Equilateral",13,-12.5,"TRI","equilateral"
"CZNHA","asynch","Tri-Equilateral",1,1,"TRI","equilateral"
"CZNHA","asynch","Tri-Equilateral",2,2,"TRI","equilateral"
"CZNHA","asynch","Tri-Equilateral",3,3,"TRI","equilateral"
"CZNHA","asynch","Tri-Equilateral",4,4,"TRI","equilateral"
"CZNHA","asynch","Tri-Equilateral",5,3.5,"TRI","equilateral"
"CZNHA","asynch","Tri-Equilateral",6,4.5,"TRI","equilateral"
"CZNHA","asynch","Tri-Equilateral",7,5.5,"TRI","equilateral"
"CZNHA","asynch","Tri-Equilateral",8,6.5,"TRI","equilateral"
"CZNHA","asynch","Tri-Equilateral",9,7.5,"TRI","equilateral"
"CZNHA","asynch","Tri-Equilateral",10,8.5,"TRI","equilateral"
"CZNHA","asynch","Tri-Equilateral",11,9.5,"TRI","equilateral"
"CZNHA","asynch","Tri-Equilateral",12,10.5,"TRI","equilateral"
"CZNHA","asynch","Tri-Equilateral",13,11.5,"TRI","equilateral"
"6BK5K","asynch","Orth-Equilateral",1,-1,"ORTH","equilateral"
"6BK5K","asynch","Orth-Equilateral",2,-2,"ORTH","equilateral"
"6BK5K","asynch","Orth-Equilateral",3,-3,"ORTH","equilateral"
"6BK5K","asynch","Orth-Equilateral",4,-4,"ORTH","equilateral"
"6BK5K","asynch","Orth-Equilateral",5,-5,"ORTH","equilateral"
"6BK5K","asynch","Orth-Equilateral",6,-6,"ORTH","equilateral"
"6BK5K","asynch","Orth-Equilateral",7,-7,"ORTH","equilateral"
"6BK5K","asynch","Orth-Equilateral",8,-8,"ORTH","equilateral"
"6BK5K","asynch","Orth-Equilateral",9,-9,"ORTH","equilateral"
"6BK5K","asynch","Orth-Equilateral",10,-10,"ORTH","equilateral"
"6BK5K","asynch","Orth-Equilateral",11,-11,"ORTH","equilateral"
"6BK5K","asynch","Orth-Equilateral",12,-12,"ORTH","equilateral"
"6BK5K","asynch","Orth-Equilateral",13,-13,"ORTH","equilateral"
"RR0NP","asynch","Tri-Equilateral",1,1,"TRI","equilateral"
"RR0NP","asynch","Tri-Equilateral",2,2,"TRI","equilateral"
"RR0NP","asynch","Tri-Equilateral",3,3,"TRI","equilateral"
"RR0NP","asynch","Tri-Equilateral",4,4,"TRI","equilateral"
"RR0NP","asynch","Tri-Equilateral",5,5,"TRI","equilateral"
"RR0NP","asynch","Tri-Equilateral",6,6,"TRI","equilateral"
"RR0NP","asynch","Tri-Equilateral",7,5.5,"TRI","equilateral"
"RR0NP","asynch","Tri-Equilateral",8,6.5,"TRI","equilateral"
"RR0NP","asynch","Tri-Equilateral",9,7.5,"TRI","equilateral"
"RR0NP","asynch","Tri-Equilateral",10,8.5,"TRI","equilateral"
"RR0NP","asynch","Tri-Equilateral",11,9.5,"TRI","equilateral"
"RR0NP","asynch","Tri-Equilateral",12,10.5,"TRI","equilateral"
"RR0NP","asynch","Tri-Equilateral",13,11.5,"TRI","equilateral"
"J7ZQM","asynch","Tri-Equilateral",1,-1,"TRI","equilateral"
"J7ZQM","asynch","Tri-Equilateral",2,-2,"TRI","equilateral"
"J7ZQM","asynch","Tri-Equilateral",3,-3,"TRI","equilateral"
"J7ZQM","asynch","Tri-Equilateral",4,-4,"TRI","equilateral"
"J7ZQM","asynch","Tri-Equilateral",5,-5,"TRI","equilateral"
"J7ZQM","asynch","Tri-Equilateral",6,-6,"TRI","equilateral"
"J7ZQM","asynch","Tri-Equilateral",7,-7,"TRI","equilateral"
"J7ZQM","asynch","Tri-Equilateral",8,-8,"TRI","equilateral"
"J7ZQM","asynch","Tri-Equilateral",9,-9,"TRI","equilateral"
"J7ZQM","asynch","Tri-Equilateral",10,-10,"TRI","equilateral"
"J7ZQM","asynch","Tri-Equilateral",11,-11,"TRI","equilateral"
"J7ZQM","asynch","Tri-Equilateral",12,-12,"TRI","equilateral"
"J7ZQM","asynch","Tri-Equilateral",13,-13,"TRI","equilateral"
"350NF","asynch","Tri-Equilateral",1,-1,"TRI","equilateral"
"350NF","asynch","Tri-Equilateral",2,-2,"TRI","equilateral"
"350NF","asynch","Tri-Equilateral",3,-3,"TRI","equilateral"
"350NF","asynch","Tri-Equilateral",4,-4,"TRI","equilateral"
"350NF","asynch","Tri-Equilateral",5,-4.5,"TRI","equilateral"
"350NF","asynch","Tri-Equilateral",6,-5.5,"TRI","equilateral"
"350NF","asynch","Tri-Equilateral",7,-5.5,"TRI","equilateral"
"350NF","asynch","Tri-Equilateral",8,-5.5,"TRI","equilateral"
"350NF","asynch","Tri-Equilateral",9,-6.5,"TRI","equilateral"
"350NF","asynch","Tri-Equilateral",10,-7.5,"TRI","equilateral"
"350NF","asynch","Tri-Equilateral",11,-8.5,"TRI","equilateral"
"350NF","asynch","Tri-Equilateral",12,-9.5,"TRI","equilateral"
"350NF","asynch","Tri-Equilateral",13,-9.5,"TRI","equilateral"
"M0PPP","asynch","Tri-Equilateral",1,-1,"TRI","equilateral"
"M0PPP","asynch","Tri-Equilateral",2,-2,"TRI","equilateral"
"M0PPP","asynch","Tri-Equilateral",3,-3,"TRI","equilateral"
"M0PPP","asynch","Tri-Equilateral",4,-4,"TRI","equilateral"
"M0PPP","asynch","Tri-Equilateral",5,-5,"TRI","equilateral"
"M0PPP","asynch","Tri-Equilateral",6,-6,"TRI","equilateral"
"M0PPP","asynch","Tri-Equilateral",7,-7,"TRI","equilateral"
"M0PPP","asynch","Tri-Equilateral",8,-8,"TRI","equilateral"
"M0PPP","asynch","Tri-Equilateral",9,-9,"TRI","equilateral"
"M0PPP","asynch","Tri-Equilateral",10,-10,"TRI","equilateral"
"M0PPP","asynch","Tri-Equilateral",11,-11,"TRI","equilateral"
"M0PPP","asynch","Tri-Equilateral",12,-12,"TRI","equilateral"
"M0PPP","asynch","Tri-Equilateral",13,-13,"TRI","equilateral"
"LJTQR","asynch","Tri-Equilateral",1,1,"TRI","equilateral"
"LJTQR","asynch","Tri-Equilateral",2,2,"TRI","equilateral"
"LJTQR","asynch","Tri-Equilateral",3,3,"TRI","equilateral"
"LJTQR","asynch","Tri-Equilateral",4,4,"TRI","equilateral"
"LJTQR","asynch","Tri-Equilateral",5,5,"TRI","equilateral"
"LJTQR","asynch","Tri-Equilateral",6,6,"TRI","equilateral"
"LJTQR","asynch","Tri-Equilateral",7,7,"TRI","equilateral"
"LJTQR","asynch","Tri-Equilateral",8,8,"TRI","equilateral"
"LJTQR","asynch","Tri-Equilateral",9,9,"TRI","equilateral"
"LJTQR","asynch","Tri-Equilateral",10,10,"TRI","equilateral"
"LJTQR","asynch","Tri-Equilateral",11,11,"TRI","equilateral"
"LJTQR","asynch","Tri-Equilateral",12,12,"TRI","equilateral"
"LJTQR","asynch","Tri-Equilateral",13,13,"TRI","equilateral"
"WDQ37","asynch","Tri-Equilateral",1,-1,"TRI","equilateral"
"WDQ37","asynch","Tri-Equilateral",2,-2,"TRI","equilateral"
"WDQ37","asynch","Tri-Equilateral",3,-3,"TRI","equilateral"
"WDQ37","asynch","Tri-Equilateral",4,-4,"TRI","equilateral"
"WDQ37","asynch","Tri-Equilateral",5,-3,"TRI","equilateral"
"WDQ37","asynch","Tri-Equilateral",6,-4,"TRI","equilateral"
"WDQ37","asynch","Tri-Equilateral",7,-5,"TRI","equilateral"
"WDQ37","asynch","Tri-Equilateral",8,-6,"TRI","equilateral"
"WDQ37","asynch","Tri-Equilateral",9,-7,"TRI","equilateral"
"WDQ37","asynch","Tri-Equilateral",10,-8,"TRI","equilateral"
"WDQ37","asynch","Tri-Equilateral",11,-9,"TRI","equilateral"
"WDQ37","asynch","Tri-Equilateral",12,-10,"TRI","equilateral"
"WDQ37","asynch","Tri-Equilateral",13,-11,"TRI","equilateral"
"0VG7G","asynch","Tri-Equilateral",1,-1,"TRI","equilateral"
